type,capacity,check-in,check-out,num_adults,num_children,name,price,score,avg_review,reviews_count
Hotel,97.0,2024-05-16,2024-05-19,7,0,Hotel Monasterio Granada - Adults Only,"US$1,073","6.9
Scored 6.9",Review score,"4,222"
Hotel,97.0,2024-05-16,2024-05-19,7,0,Hotel Dauro Premier,"US$1,311","8.6
Scored 8.6",Excellent,"1,532"
Hotel,97.0,2024-05-16,2024-05-19,7,0,Áurea Washington Irving by Eurostars Hotel Company,"US$2,196","8.9
Scored 8.9",Excellent,"2,735"
Hotel,97.0,2024-05-16,2024-05-19,7,0,Presidente,"US$1,442","7.7
Scored 7.7",Good,"1,550"
Hotel,97.0,2024-05-16,2024-05-19,7,0,Vincci Albayzin,"US$1,559","8.5
Scored 8.5",Very Good,"5,674"
Hotel,97.0,2024-05-16,2024-05-19,7,0,Eurostars Gran Via,"US$2,310","8.6
Scored 8.6",Excellent,"2,181"
Hotel,97.0,2024-05-16,2024-05-19,7,0,YIT Casablanca,"US$1,244","7.5
Scored 7.5",Good,"4,008"
Hotel,97.0,2024-05-16,2024-05-19,7,0,Hotel Macià Real De La Alhambra,"US$1,269","8.5
Scored 8.5",Very Good,"5,370"
Hotel,97.0,2024-05-16,2024-05-19,7,0,Eurostars Puerta Real,"US$2,225","8.9
Scored 8.9",Excellent,"4,094"
Hotel,97.0,2024-05-16,2024-05-19,7,0,Monjas del Carmen Hotel,"US$1,768","8.7
Scored 8.7",Excellent,"1,709"
Hotel,97.0,2024-05-16,2024-05-19,7,0,Hotel Los Girasoles,"US$1,539","7.3
Scored 7.3",Good,226
Hotel,97.0,2024-05-16,2024-05-19,7,0,Hotel Andalucía Center,"US$1,807","8.8
Scored 8.8",Excellent,"7,420"
Hotel,97.0,2024-05-16,2024-05-19,7,0,Allegro Granada,"US$1,657","8.6
Scored 8.6",Excellent,"4,276"
Hotel,97.0,2024-05-16,2024-05-19,7,0,Barceló Granada Congress,"US$2,242","8.5
Scored 8.5",Very Good,"5,017"
Hotel,97.0,2024-05-16,2024-05-19,7,0,Meliá Granada,"US$2,987","8.4
Scored 8.4",Very Good,48
Apartamentos,,2024-05-21,2024-05-24,2,0,Casa de Tendillas en Granada,US$218,"8.3
Scored 8.3",Very Good,6
Apartamentos,,2024-05-21,2024-05-24,2,0,Patio Zahorí Granada Centro,US$292,"9.1
Scored 9.1",Wonderful,93
Apartamentos,,2024-05-21,2024-05-24,2,0,Be Free Granada,US$144,"8.3
Scored 8.3",Very Good,"3,587"
Apartamentos,,2024-05-21,2024-05-24,2,0,Casa del Tesoro II,US$153,"7.5
Scored 7.5",Good,23
Apartamentos,,2024-05-21,2024-05-24,2,0,CENTRO DE GRANADA ALBAICIN BAJO,US$168,"8.1
Scored 8.1",Very Good,96
Apartamentos,,2024-05-21,2024-05-24,2,0,Urban Suites Granada,US$233,"8.2
Scored 8.2",Very Good,394
Apartamentos,,2024-05-21,2024-05-24,2,0,QH Eme Suites Granada,US$219,"8.1
Scored 8.1",Very Good,148
Apartamentos,,2024-05-21,2024-05-24,2,0,Arabica Suites - Lujosos Apartamentos con Chimenea en Granada - Centro,US$291,"8.8
Scored 8.8",Excellent,188
Apartamentos,,2024-05-21,2024-05-24,2,0,PATIOdeLUZ - Stylish apartments in Párraga 13,US$290,"9.5
Scored 9.5",Exceptional,480
Apartamentos,,2024-05-21,2024-05-24,2,0,GLORIA SUITES,US$247,"7.8
Scored 7.8",Good,482
Apartamentos,,2024-05-21,2024-05-24,2,0,ISA Granada,US$313,"8.6
Scored 8.6",Excellent,"2,701"
Apartamentos,,2024-05-21,2024-05-24,2,0,Apartamentos Los Lobos,US$254,"8.1
Scored 8.1",Very Good,592
Apartamentos,,2024-05-21,2024-05-24,2,0,QH Granada Centro,US$219,"8.0
Scored 8.0",Very Good,232
Apartamentos,,2024-05-21,2024-05-24,2,0,At Home Realejo,US$170,"8.4
Scored 8.4",Very Good,27
Apartamentos,,2024-05-21,2024-05-24,2,0,Siloe Plaza,US$315,"7.8
Scored 7.8",Good,789
Apartamentos,,2024-05-21,2024-05-24,2,0,Apartamentos Turísticos Centro,US$249,"8.7
Scored 8.7",Excellent,328
Apartamentos,,2024-05-21,2024-05-24,2,0,DUPLEX-LOFT en Granada,US$203,"8.9
Scored 8.9",Excellent,15
Apartamentos,,2024-05-21,2024-05-24,2,0,La Casita de la Esquina,US$239,"9.6
Scored 9.6",Exceptional,40
Apartamentos,,2024-05-21,2024-05-24,2,0,Elvira 54 Apartment by A3Rentals,US$229,"9.5
Scored 9.5",Exceptional,2
Apartamentos,,2024-05-21,2024-05-24,2,0,Pepa Home,US$323,"8.8
Scored 8.8",Excellent,658
Apartamentos,,2024-05-21,2024-05-24,2,0,BiBo Suites Palacio de Portago,US$328,"9.5
Scored 9.5",Exceptional,122
Apartamentos,,2024-05-21,2024-05-24,2,0,CENTER DELUXE II,US$167,"8.3
Scored 8.3",Very Good,129
Apartamentos,,2024-05-21,2024-05-24,2,0,BiBo Suites Gran Vía,US$328,"9.0
Scored 9.0",Wonderful,"3,414"
Apartamentos,,2024-05-21,2024-05-24,2,0,Real de Cartuja Apartments & Suites,US$226,"8.5
Scored 8.5",Very Good,"1,814"
Apartamentos,,2024-05-21,2024-05-24,2,0,El Balcón del Albaicín,US$242,"9.0
Scored 9.0",Wonderful,"1,000"
Hotel,94.0,2024-05-21,2024-05-24,2,0,Hotel América,US$537,"8.4
Scored 8.4",Very Good,499
Hotel,94.0,2024-05-21,2024-05-24,2,0,Hotel Andalucía Center,US$283,"8.8
Scored 8.8",Excellent,"7,420"
Hotel,94.0,2024-05-21,2024-05-24,2,0,Hotel Saray,US$247,"8.4
Scored 8.4",Very Good,"10,058"
Hotel,94.0,2024-05-21,2024-05-24,2,0,Gran Hotel Luna de Granada,US$281,"8.5
Scored 8.5",Very Good,"9,542"
Hotel,94.0,2024-05-21,2024-05-24,2,0,Áurea Catedral by Eurostars Hotel Company,US$492,"9.2
Scored 9.2",Wonderful,"5,774"
Hotel,94.0,2024-05-21,2024-05-24,2,0,Porcel Alixares,US$271,"8.4
Scored 8.4",Very Good,"9,723"
Hotel,94.0,2024-05-21,2024-05-24,2,0,Hotel Macià Plaza,US$238,"8.3
Scored 8.3",Very Good,"1,809"
Hotel,94.0,2024-05-21,2024-05-24,2,0,Hotel Monasterio Granada - Adults Only,US$166,"6.9
Scored 6.9",Review score,"4,222"
Hotel,94.0,2024-05-21,2024-05-24,2,0,Barceló Carmen Granada,US$409,"9.0
Scored 9.0",Wonderful,"1,546"
Hotel,94.0,2024-05-21,2024-05-24,2,0,Hostal Arriola,US$220,"8.4
Scored 8.4",Very Good,796
Hotel,94.0,2024-05-21,2024-05-24,2,0,Hotel Casa Palacete Tablas,US$349,"9.2
Scored 9.2",Wonderful,166
Hotel,94.0,2024-05-21,2024-05-24,2,0,Hotel Cedran,US$205,"7.8
Scored 7.8",Good,"2,111"
Hotel,94.0,2024-05-21,2024-05-24,2,0,Casual Ilbira Granada,US$322,"8.8
Scored 8.8",Excellent,690
Hotel,94.0,2024-05-21,2024-05-24,2,0,Barceló Granada Congress,US$323,"8.5
Scored 8.5",Very Good,"5,017"
Hotel,94.0,2024-05-21,2024-05-24,2,0,Porcel Navas,US$314,"8.7
Scored 8.7",Excellent,"2,239"
Hotel,94.0,2024-05-21,2024-05-24,2,0,Crisol Guadalupe,US$260,"8.5
Scored 8.5",Very Good,"4,944"
Hotel,94.0,2024-05-21,2024-05-24,2,0,Eurostars Gran Via,US$488,"8.6
Scored 8.6",Excellent,"2,181"
Hotel,94.0,2024-05-21,2024-05-24,2,0,Eurostars Puerta Real,US$406,"8.9
Scored 8.9",Excellent,"4,094"
Hotel,94.0,2024-05-21,2024-05-24,2,0,Hotel Colón Centro,US$466,"8.4
Scored 8.4",Very Good,"2,508"
Hotel,94.0,2024-05-21,2024-05-24,2,0,Senator Granada,US$255,"8.4
Scored 8.4",Very Good,"3,451"
Hotel,94.0,2024-05-21,2024-05-24,2,0,Porcel Sabica,US$262,"8.3
Scored 8.3",Very Good,"4,520"
Hotel,94.0,2024-05-21,2024-05-24,2,0,Hostal Viena Plaza Nueva,US$147,"7.3
Scored 7.3",Good,376
Hotel,94.0,2024-05-21,2024-05-24,2,0,Bubaqia House - Suites Boutique,US$530,"9.8
Scored 9.8",Exceptional,28
Hotel,94.0,2024-05-21,2024-05-24,2,0,Boutique Hotel Luna Granada Centro,US$525,"9.1
Scored 9.1",Wonderful,"1,173"
Hotel,94.0,2024-05-21,2024-05-24,2,0,Hotel Granada Center,US$379,"9.1
Scored 9.1",Wonderful,"9,167"
Apartamentos,71.0,2024-05-21,2024-05-24,2,2,Arabial Deluxe,US$202,"8.7
Scored 8.7",Excellent,145
Apartamentos,71.0,2024-05-21,2024-05-24,2,2,Apartamento Monterería Centro,US$217,"8.6
Scored 8.6",Excellent,20
Apartamentos,71.0,2024-05-21,2024-05-24,2,2,BiBo Suites Gran Vía,US$354,"9.0
Scored 9.0",Wonderful,"3,414"
Apartamentos,71.0,2024-05-21,2024-05-24,2,2,GLORIA SUITES,US$247,"7.8
Scored 7.8",Good,482
Apartamentos,71.0,2024-05-21,2024-05-24,2,2,Apartamentos Montesclaros,US$316,"8.9
Scored 8.9",Excellent,698
Apartamentos,71.0,2024-05-21,2024-05-24,2,2,Alh Patio Apartamentos,US$311,"9.0
Scored 9.0",Wonderful,434
Apartamentos,71.0,2024-05-21,2024-05-24,2,2,QH San Juan de Dios,US$219,"8.4
Scored 8.4",Very Good,53
Apartamentos,71.0,2024-05-21,2024-05-24,2,2,Siloe Plaza,US$315,"7.8
Scored 7.8",Good,789
Apartamentos,71.0,2024-05-21,2024-05-24,2,2,Maravilloso piso en el corazón de Granada,US$204,"8.7
Scored 8.7",Excellent,51
Apartamentos,71.0,2024-05-21,2024-05-24,2,2,Tina Home,US$404,"8.9
Scored 8.9",Excellent,549
Apartamentos,71.0,2024-05-21,2024-05-24,2,2,QH Granada Centro,US$240,"8.0
Scored 8.0",Very Good,232
Apartamentos,71.0,2024-05-21,2024-05-24,2,2,Centro y Confort: Junto a Corte Inglés,US$242,"8.0
Scored 8.0",Very Good,1
Apartamentos,71.0,2024-05-21,2024-05-24,2,2,Pepa Home,US$436,"8.8
Scored 8.8",Excellent,658
Apartamentos,71.0,2024-05-21,2024-05-24,2,2,CENTER DELUXE II,US$199,"8.3
Scored 8.3",Very Good,129
Apartamentos,71.0,2024-05-21,2024-05-24,2,2,BiBo Suites Palacio de Portago,US$400,"9.5
Scored 9.5",Exceptional,122
Apartamentos,71.0,2024-05-21,2024-05-24,2,2,BiBo Suites Plaza Nueva,US$385,"9.2
Scored 9.2",Wonderful,"2,955"
Apartamentos,71.0,2024-05-21,2024-05-24,2,2,Arte Vida Suites & Spa,US$320,"8.6
Scored 8.6",Excellent,"1,217"
Apartamentos,71.0,2024-05-21,2024-05-24,2,2,Apartamentos Inside Paseo de los Tristes,US$347,"8.5
Scored 8.5",Very Good,481
Apartamentos,71.0,2024-05-21,2024-05-24,2,2,Apartamento Duplex Gomerez 39,US$473,"8.8
Scored 8.8",Excellent,82
Apartamentos,71.0,2024-05-21,2024-05-24,2,2,HNN GRANADA,US$385,"9.7
Scored 9.7",Exceptional,496
Apartamentos,71.0,2024-05-21,2024-05-24,2,2,Casa Miravalle Darro,US$300,"9.0
Scored 9.0",Wonderful,"1,485"
Apartamentos,71.0,2024-05-21,2024-05-24,2,2,IMEDA Apartamentos Piedra Santa,US$361,"8.9
Scored 8.9",Excellent,118
Apartamentos,71.0,2024-05-21,2024-05-24,2,2,Apartamentos Puerta Elvira Suites 3000,US$314,"9.2
Scored 9.2",Wonderful,410
Apartamentos,71.0,2024-05-21,2024-05-24,2,2,Nest Flats Granada,US$260,"8.5
Scored 8.5",Very Good,"1,787"
Apartamentos,71.0,2024-05-21,2024-05-24,2,2,BiBo Suites Oro del Darro,US$471,"9.3
Scored 9.3",Wonderful,"2,564"
Hotel,95.0,2024-05-21,2024-05-24,2,2,Gran Hotel Luna de Granada,US$433,"8.5
Scored 8.5",Very Good,"9,542"
Hotel,95.0,2024-05-21,2024-05-24,2,2,Porcel Alixares,US$452,"8.4
Scored 8.4",Very Good,"9,723"
Hotel,95.0,2024-05-21,2024-05-24,2,2,Casual Ilbira Granada,US$493,"8.8
Scored 8.8",Excellent,690
Hotel,95.0,2024-05-21,2024-05-24,2,2,Sercotel Granada Suites,US$561,"9.2
Scored 9.2",Wonderful,"2,000"
Hotel,95.0,2024-05-21,2024-05-24,2,2,Hotel Saray,US$533,"8.4
Scored 8.4",Very Good,"10,058"
Hotel,95.0,2024-05-21,2024-05-24,2,2,Hotel Casa Palacete Tablas,US$517,"9.2
Scored 9.2",Wonderful,166
Hotel,95.0,2024-05-21,2024-05-24,2,2,BiBo Suites San Agustín,US$416,"9.4
Scored 9.4",Wonderful,"1,026"
Hotel,95.0,2024-05-21,2024-05-24,2,2,Bubaqia House - Suites Boutique,US$796,"9.8
Scored 9.8",Exceptional,28
Hotel,95.0,2024-05-21,2024-05-24,2,2,Porcel Navas,US$523,"8.7
Scored 8.7",Excellent,"2,239"
Hotel,95.0,2024-05-21,2024-05-24,2,2,U-Sense Granada Centro,US$464,"8.8
Scored 8.8",Excellent,"2,747"
Hotel,95.0,2024-05-21,2024-05-24,2,2,Allegro Granada,US$428,"8.6
Scored 8.6",Excellent,"4,276"
Hotel,95.0,2024-05-21,2024-05-24,2,2,Eurostars Puerta Real,US$812,"8.9
Scored 8.9",Excellent,"4,094"
Hotel,95.0,2024-05-21,2024-05-24,2,2,Presidente,US$307,"7.7
Scored 7.7",Good,"1,550"
Hotel,95.0,2024-05-21,2024-05-24,2,2,Home Granada Trinidad,US$307,"8.8
Scored 8.8",Excellent,"1,430"
Hotel,95.0,2024-05-21,2024-05-24,2,2,Porcel Sabica,US$436,"8.3
Scored 8.3",Very Good,"4,520"
Hotel,95.0,2024-05-21,2024-05-24,2,2,Suites Gran Vía 44,US$424,"8.9
Scored 8.9",Excellent,"1,129"
Hotel,95.0,2024-05-21,2024-05-24,2,2,Casa Miravalle Catedral,US$578,"9.2
Scored 9.2",Wonderful,"1,198"
Hotel,95.0,2024-05-21,2024-05-24,2,2,Hotel Dauro Premier,US$501,"8.6
Scored 8.6",Excellent,"1,532"
Hotel,95.0,2024-05-21,2024-05-24,2,2,Elvira Suites,US$517,"8.9
Scored 8.9",Excellent,783
Hotel,95.0,2024-05-21,2024-05-24,2,2,Hotel Universal,US$291,"7.8
Scored 7.8",Good,"4,886"
Hotel,95.0,2024-05-21,2024-05-24,2,2,SUITES CASA DE LAS COLUMNAS,US$377,"8.8
Scored 8.8",Excellent,613
Hotel,95.0,2024-05-21,2024-05-24,2,2,Hotel Carlos V,US$381,"8.3
Scored 8.3",Very Good,"3,712"
Hotel,95.0,2024-05-21,2024-05-24,2,2,Hostal Arriola,US$280,"8.4
Scored 8.4",Very Good,796
Hotel,95.0,2024-05-21,2024-05-24,2,2,Hotel Macià Cóndor,US$362,"7.7
Scored 7.7",Good,"1,972"
Hotel,95.0,2024-05-21,2024-05-24,2,2,Eurostars Gran Via,"US$1,219","8.6
Scored 8.6",Excellent,"2,181"
Apartamentos,83.0,2024-05-21,2024-05-24,5,0,Patio Zahorí Granada Centro,US$630,"9.1
Scored 9.1",Wonderful,93
Apartamentos,83.0,2024-05-21,2024-05-24,5,0,Arabial Deluxe,US$209,"8.7
Scored 8.7",Excellent,145
Apartamentos,83.0,2024-05-21,2024-05-24,5,0,Encanto en Arco Elvira Centro junto a Catedral,US$281,"10
Scored 10",Exceptional,9
Apartamentos,83.0,2024-05-21,2024-05-24,5,0,APARTAMENTO GARDEN ART IV,US$294,"9.5
Scored 9.5",Exceptional,75
Apartamentos,83.0,2024-05-21,2024-05-24,5,0,tuGuest Duquesa Apartment,US$371,-,-,-
Apartamentos,83.0,2024-05-21,2024-05-24,5,0,BiBo Suites Gran Vía,US$392,"9.0
Scored 9.0",Wonderful,"3,414"
Apartamentos,83.0,2024-05-21,2024-05-24,5,0,Apartamentos Puerta Elvira Suites 3000,US$334,"9.2
Scored 9.2",Wonderful,410
Apartamentos,83.0,2024-05-21,2024-05-24,5,0,INCREIBLE APARTAMENTO CENTRO GRANADA ALHAMBRA,US$242,"9.1
Scored 9.1",Wonderful,44
Apartamentos,83.0,2024-05-21,2024-05-24,5,0,Piso Pajaritos,US$216,"8.8
Scored 8.8",Excellent,4
Apartamentos,83.0,2024-05-21,2024-05-24,5,0,Apartamentos Comfort City,US$232,"6.4
Scored 6.4",Review score,76
Apartamentos,83.0,2024-05-21,2024-05-24,5,0,CENTER DELUXE II,US$200,"8.3
Scored 8.3",Very Good,129
Apartamentos,83.0,2024-05-21,2024-05-24,5,0,Centrico y espacioso. Parking gratuito.,US$378,"8.0
Scored 8.0",Very Good,16
Apartamentos,83.0,2024-05-21,2024-05-24,5,0,BiBo Suites Plaza Nueva,US$385,"9.2
Scored 9.2",Wonderful,"2,955"
Apartamentos,83.0,2024-05-21,2024-05-24,5,0,tuGuest Lobos Apartment,US$343,"7.9
Scored 7.9",Good,68
Apartamentos,83.0,2024-05-21,2024-05-24,5,0,Apartamento Centro Elvira,US$270,"8.1
Scored 8.1",Very Good,16
Apartamentos,83.0,2024-05-21,2024-05-24,5,0,Expoholidays - Centrico piso PARKING incluido Calle Alvaro Bazan,US$250,"7.0
Scored 7.0",Good,86
Apartamentos,83.0,2024-05-21,2024-05-24,5,0,BiBo Suites Palacio de Portago,US$420,"9.5
Scored 9.5",Exceptional,122
Apartamentos,83.0,2024-05-21,2024-05-24,5,0,Apartamento el Purche,US$275,"8.9
Scored 8.9",Excellent,55
Apartamentos,83.0,2024-05-21,2024-05-24,5,0,Apartamentos Realejo Granada Centro 3000,US$317,"8.1
Scored 8.1",Very Good,"1,060"
Apartamentos,83.0,2024-05-21,2024-05-24,5,0,Apartamento en Fontiveros,US$285,"10
Scored 10",Exceptional,8
Apartamentos,83.0,2024-05-21,2024-05-24,5,0,Piso Granada Centro,US$226,"8.3
Scored 8.3",Very Good,3
Apartamentos,83.0,2024-05-21,2024-05-24,5,0,Siloe Plaza,US$315,"7.8
Scored 7.8",Good,789
Apartamentos,83.0,2024-05-21,2024-05-24,5,0,IMEDA Apartamentos Piedra Santa,US$430,"8.9
Scored 8.9",Excellent,118
Apartamentos,83.0,2024-05-21,2024-05-24,5,0,BiBo Suites Oro del Darro,US$469,"9.3
Scored 9.3",Wonderful,"2,564"
Apartamentos,83.0,2024-05-21,2024-05-24,5,0,Céntrico piso con aparcamiento,US$317,"8.3
Scored 8.3",Very Good,74
Hotel,95.0,2024-05-21,2024-05-24,5,0,Home Granada Trinidad,US$297,"8.8
Scored 8.8",Excellent,"1,430"
Hotel,95.0,2024-05-21,2024-05-24,5,0,BiBo Suites San Agustín,US$485,"9.4
Scored 9.4",Wonderful,"1,026"
Hotel,95.0,2024-05-21,2024-05-24,5,0,Elvira Suites,US$710,"8.9
Scored 8.9",Excellent,783
Hotel,95.0,2024-05-21,2024-05-24,5,0,Hotel Molinos,US$594,"8.0
Scored 8.0",Very Good,"2,829"
Hotel,95.0,2024-05-21,2024-05-24,5,0,Meliá Granada,"US$2,253","8.4
Scored 8.4",Very Good,48
Hotel,95.0,2024-05-21,2024-05-24,5,0,Apartamento Buensuceso 46 VFTGR04774,US$446,"8.3
Scored 8.3",Very Good,52
Hotel,95.0,2024-05-21,2024-05-24,5,0,Hotel Andalucía Center,US$632,"8.8
Scored 8.8",Excellent,"7,420"
Hotel,95.0,2024-05-21,2024-05-24,5,0,Gran Hotel Luna de Granada,US$715,"8.5
Scored 8.5",Very Good,"9,542"
Hotel,95.0,2024-05-21,2024-05-24,5,0,Hotel Saray,US$710,"8.4
Scored 8.4",Very Good,"10,058"
Hotel,95.0,2024-05-21,2024-05-24,5,0,Porcel Alixares,US$687,"8.4
Scored 8.4",Very Good,"9,723"
Hotel,95.0,2024-05-21,2024-05-24,5,0,Presidente,US$487,"7.7
Scored 7.7",Good,"1,550"
Hotel,95.0,2024-05-21,2024-05-24,5,0,Hotel Urban Dream Granada,US$563,"8.1
Scored 8.1",Very Good,"6,247"
Hotel,95.0,2024-05-21,2024-05-24,5,0,Crisol Guadalupe,US$638,"8.5
Scored 8.5",Very Good,"4,944"
Hotel,95.0,2024-05-21,2024-05-24,5,0,Sercotel Granada Suites,US$991,"9.2
Scored 9.2",Wonderful,"2,000"
Hotel,95.0,2024-05-21,2024-05-24,5,0,Hotel Monasterio Granada - Adults Only,US$392,"6.9
Scored 6.9",Review score,"4,222"
Hotel,95.0,2024-05-21,2024-05-24,5,0,Eurostars Puerta Real,US$974,"8.9
Scored 8.9",Excellent,"4,094"
Hotel,95.0,2024-05-21,2024-05-24,5,0,Hotel Macià Monasterio de los Basilios,US$648,"8.1
Scored 8.1",Very Good,"2,957"
Hotel,95.0,2024-05-21,2024-05-24,5,0,Hotel Abades Nevada Palace,US$498,"7.9
Scored 7.9",Good,"4,949"
Hotel,95.0,2024-05-21,2024-05-24,5,0,Hotel Granada Center,US$861,"9.1
Scored 9.1",Wonderful,"9,167"
Hotel,95.0,2024-05-21,2024-05-24,5,0,Allegro Granada,US$685,"8.6
Scored 8.6",Excellent,"4,276"
Hotel,95.0,2024-05-21,2024-05-24,5,0,Áurea Catedral by Eurostars Hotel Company,"US$1,376","9.2
Scored 9.2",Wonderful,"5,774"
Hotel,95.0,2024-05-21,2024-05-24,5,0,Porcel Sabica,US$668,"8.3
Scored 8.3",Very Good,"4,520"
Hotel,95.0,2024-05-21,2024-05-24,5,0,Hotel Dauro Premier,US$810,"8.6
Scored 8.6",Excellent,"1,532"
Hotel,95.0,2024-05-21,2024-05-24,5,0,YIT Casablanca,US$570,"7.5
Scored 7.5",Good,"4,008"
Hotel,95.0,2024-05-21,2024-05-24,5,0,Vincci Albayzin,"US$1,044","8.5
Scored 8.5",Very Good,"5,674"
Apartamentos,92.0,2024-05-21,2024-05-24,4,3,Apartamento en Fontiveros,US$310,"10
Scored 10",Exceptional,8
Apartamentos,92.0,2024-05-21,2024-05-24,4,3,Centrico y espacioso. Parking gratuito.,US$412,"8.0
Scored 8.0",Very Good,16
Apartamentos,92.0,2024-05-21,2024-05-24,4,3,tuGuest Duquesa Apartment,US$430,-,-,-
Apartamentos,92.0,2024-05-21,2024-05-24,4,3,Arte Vida Suites & Spa,US$446,"8.6
Scored 8.6",Excellent,"1,217"
Apartamentos,92.0,2024-05-21,2024-05-24,4,3,Apartamentos Realejo Granada Centro 3000,US$364,"8.1
Scored 8.1",Very Good,"1,060"
Apartamentos,92.0,2024-05-21,2024-05-24,4,3,tuGuest Station 2 apartment,US$326,"8.2
Scored 8.2",Very Good,80
Apartamentos,92.0,2024-05-21,2024-05-24,4,3,BiBo Suites Plaza Nueva,US$509,"9.2
Scored 9.2",Wonderful,"2,955"
Apartamentos,92.0,2024-05-21,2024-05-24,4,3,tuGuest Gran Via 42 Apartment,US$498,"7.9
Scored 7.9",Good,70
Apartamentos,92.0,2024-05-21,2024-05-24,4,3,Apartamento Nuevo Centro Granada,US$391,"8.8
Scored 8.8",Excellent,84
Apartamentos,92.0,2024-05-21,2024-05-24,4,3,Genteel Home Piedra Santa,US$508,"8.8
Scored 8.8",Excellent,52
Apartamentos,92.0,2024-05-21,2024-05-24,4,3,Apartamentos Turísticos Mauror,US$895,"9.4
Scored 9.4",Wonderful,795
Apartamentos,92.0,2024-05-21,2024-05-24,4,3,Chapizhome,US$454,"8.3
Scored 8.3",Very Good,585
Apartamentos,92.0,2024-05-21,2024-05-24,4,3,El Balcón del Albaicín,US$392,"9.0
Scored 9.0",Wonderful,"1,000"
Apartamentos,92.0,2024-05-21,2024-05-24,4,3,Riad Puertas del Albaicín,US$354,"7.3
Scored 7.3",Good,435
Apartamentos,92.0,2024-05-21,2024-05-24,4,3,Suite Alhambra Puerta Bib-Rambla,US$541,"8.9
Scored 8.9",Excellent,26
Apartamentos,92.0,2024-05-21,2024-05-24,4,3,Piso en Palacio Quinta Alegre,US$329,"8.9
Scored 8.9",Excellent,41
Apartamentos,92.0,2024-05-21,2024-05-24,4,3,Apartamento el Purche,US$337,"8.9
Scored 8.9",Excellent,55
Apartamentos,92.0,2024-05-21,2024-05-24,4,3,Preciosa vivienda con gran terraza muy luminoso,US$423,"8.6
Scored 8.6",Excellent,30
Apartamentos,92.0,2024-05-21,2024-05-24,4,3,Apartamento centrico parking aire acondicionado y wifi,US$565,"8.7
Scored 8.7",Excellent,81
Apartamentos,92.0,2024-05-21,2024-05-24,4,3,Zahira Suites,US$347,"6.9
Scored 6.9",Review score,257
Apartamentos,92.0,2024-05-21,2024-05-24,4,3,BiBo Suites Real Chancilleria,US$762,"9.5
Scored 9.5",Exceptional,"2,132"
Apartamentos,92.0,2024-05-21,2024-05-24,4,3,Carmen Vistas de la Alhambra,US$528,"7.7
Scored 7.7",Good,989
Apartamentos,92.0,2024-05-21,2024-05-24,4,3,tuGuest Santa Paula III Apartment,US$440,"8.0
Scored 8.0",Very Good,42
Apartamentos,92.0,2024-05-21,2024-05-24,4,3,Apartamento Jose Enrique,US$501,"9.4
Scored 9.4",Wonderful,41
Apartamentos,92.0,2024-05-21,2024-05-24,4,3,LUMINOSO Y MODERNO APARTAMENTO EN EL CENTRO,US$480,"9.2
Scored 9.2",Wonderful,83
Hotel,96.0,2024-05-21,2024-05-24,4,3,Apartamento Buensuceso 46 VFTGR04774,US$484,"8.3
Scored 8.3",Very Good,52
Hotel,96.0,2024-05-21,2024-05-24,4,3,Presidente,US$477,"7.7
Scored 7.7",Good,"1,550"
Hotel,96.0,2024-05-21,2024-05-24,4,3,Hostal Arriola,US$450,"8.4
Scored 8.4",Very Good,798
Hotel,96.0,2024-05-21,2024-05-24,4,3,Casual Ilbira Granada,US$793,"8.8
Scored 8.8",Excellent,690
Hotel,96.0,2024-05-21,2024-05-24,4,3,Gran Hotel Luna de Granada,US$805,"8.5
Scored 8.5",Very Good,"9,542"
Hotel,96.0,2024-05-21,2024-05-24,4,3,Home Granada Trinidad,US$509,"8.8
Scored 8.8",Excellent,"1,430"
Hotel,96.0,2024-05-21,2024-05-24,4,3,Bubaqia House - Suites Boutique,"US$1,519","9.8
Scored 9.8",Exceptional,28
Hotel,96.0,2024-05-21,2024-05-24,4,3,Sercotel Granada Suites,"US$1,078","9.2
Scored 9.2",Wonderful,"2,000"
Hotel,96.0,2024-05-21,2024-05-24,4,3,Elvira Suites,"US$1,033","8.9
Scored 8.9",Excellent,783
Hotel,96.0,2024-05-21,2024-05-24,4,3,Porcel Alixares,US$829,"8.4
Scored 8.4",Very Good,"9,723"
Hotel,96.0,2024-05-21,2024-05-24,4,3,Hotel Saray,US$930,"8.4
Scored 8.4",Very Good,"10,058"
Hotel,96.0,2024-05-21,2024-05-24,4,3,Urban Dream Nevada,US$566,"7.6
Scored 7.6",Good,"5,168"
Hotel,96.0,2024-05-21,2024-05-24,4,3,SUITES CASA DE LAS COLUMNAS,US$659,"8.8
Scored 8.8",Excellent,613
Hotel,96.0,2024-05-21,2024-05-24,4,3,Suites Gran Vía 44,US$802,"8.9
Scored 8.9",Excellent,"1,129"
Hotel,96.0,2024-05-21,2024-05-24,4,3,Hotel Carlos V,US$762,"8.3
Scored 8.3",Very Good,"3,712"
Hotel,96.0,2024-05-21,2024-05-24,4,3,Hotel Macià Cóndor,US$633,"7.7
Scored 7.7",Good,"1,972"
Hotel,96.0,2024-05-21,2024-05-24,4,3,Hotel Dauro Premier,US$938,"8.6
Scored 8.6",Excellent,"1,532"
Hotel,96.0,2024-05-21,2024-05-24,4,3,Allegro Granada,US$827,"8.6
Scored 8.6",Excellent,"4,276"
