type,capacity,check-in,check-out,num_adults,num_children,name,price,score,avg_review,reviews_count,Fecha
Hotel,96.0,2024-06-18,2024-06-21,7,0,Hotel Reina Cristina,US$791,"7.8
Scored 7.8",Good,"2,716",
Hotel,96.0,2024-06-18,2024-06-21,7,0,Casa Miravalle Catedral,"US$1,230","9.2
Scored 9.2",Wonderful,"1,230",
Hotel,96.0,2024-06-18,2024-06-21,7,0,Bubaqia House - Suites Boutique,"US$1,680","9.4
Scored 9.4",Wonderful,37,
Hotel,96.0,2024-06-18,2024-06-21,7,0,Hostal Viena Plaza Nueva,US$508,"7.3
Scored 7.3",Good,404,
Hotel,96.0,2024-06-18,2024-06-21,7,0,Hostal Arriola,US$581,"8.4
Scored 8.4",Very Good,809,
Hotel,96.0,2024-06-18,2024-06-21,7,0,Porcel Alixares,US$766,"8.4
Scored 8.4",Very Good,"9,997",
Hotel,96.0,2024-06-18,2024-06-21,7,0,Hotel Saray,US$881,"8.4
Scored 8.4",Very Good,"10,128",
Hotel,96.0,2024-06-18,2024-06-21,7,0,Hotel Andalucía Center,US$783,"8.8
Scored 8.8",Excellent,"7,457",
Hotel,96.0,2024-06-18,2024-06-21,7,0,Hotel Macià Real De La Alhambra,US$670,"8.5
Scored 8.5",Very Good,"5,445",
Hotel,96.0,2024-06-18,2024-06-21,7,0,Hotel Monasterio Granada - Adults Only,US$445,"6.9
Scored 6.9",Review score,"4,384",
Hotel,96.0,2024-06-18,2024-06-21,7,0,Crisol Guadalupe,US$643,"8.5
Scored 8.5",Very Good,"5,068",
Hotel,96.0,2024-06-18,2024-06-21,7,0,Hotel Macià Monasterio de los Basilios,US$674,"8.1
Scored 8.1",Very Good,"3,079",
Hotel,96.0,2024-06-18,2024-06-21,7,0,Hotel Casa Palacete Tablas,"US$1,307","9.1
Scored 9.1",Wonderful,235,
Hotel,96.0,2024-06-18,2024-06-21,7,0,Senator Granada,US$708,"8.4
Scored 8.4",Very Good,"3,509",
Hotel,96.0,2024-06-18,2024-06-21,7,0,Hotel Abades Nevada Palace,US$750,"7.9
Scored 7.9",Good,"4,994",
Hotel,96.0,2024-06-18,2024-06-21,7,0,Exe Triunfo Granada,US$729,"8.0
Scored 8.0",Very Good,"2,851",
Hotel,96.0,2024-06-18,2024-06-21,7,0,Hotel Carlos V,US$671,"8.3
Scored 8.3",Very Good,"3,834",
Apartamentos,74.0,2024-06-20,2024-06-23,2,0,tuGuest Postigo I Catedral Apartment,US$419,"8.2
Scored 8.2",Very Good,55,
Apartamentos,74.0,2024-06-20,2024-06-23,2,0,PATIOdeLUZ - Stylish apartments in Párraga 13,US$405,"9.5
Scored 9.5",Exceptional,482,
Apartamentos,74.0,2024-06-20,2024-06-23,2,0,Carmen en el Albaicín con Jardin y Vistas,US$495,"9.5
Scored 9.5",Exceptional,84,
Apartamentos,74.0,2024-06-20,2024-06-23,2,0,ADANAR-Las Columnas,US$305,"8.5
Scored 8.5",Very Good,"1,565",
Apartamentos,74.0,2024-06-20,2024-06-23,2,0,ADANAR-Apartamentos Muralla Zirí,US$424,"8.6
Scored 8.6",Excellent,419,
Apartamentos,74.0,2024-06-20,2024-06-23,2,0,Apartamentos Turísticos Mauror,US$432,"9.4
Scored 9.4",Wonderful,809,
Apartamentos,74.0,2024-06-20,2024-06-23,2,0,tuGuest San Gil Apartments,US$384,"8.8
Scored 8.8",Excellent,351,
Apartamentos,74.0,2024-06-20,2024-06-23,2,0,Siloe Plaza,US$379,"7.8
Scored 7.8",Good,791,
Apartamentos,74.0,2024-06-20,2024-06-23,2,0,"Palacete 1620, Premium Suites, Only adults",US$514,"9.3
Scored 9.3",Wonderful,900,
Apartamentos,74.0,2024-06-20,2024-06-23,2,0,ISA Granada,US$385,"8.6
Scored 8.6",Excellent,"2,744",
Apartamentos,74.0,2024-06-20,2024-06-23,2,0,Urban Suites Granada,US$260,"8.1
Scored 8.1",Very Good,392,
Apartamentos,74.0,2024-06-20,2024-06-23,2,0,GLORIA SUITES,US$349,"7.8
Scored 7.8",Good,493,
Apartamentos,74.0,2024-06-20,2024-06-23,2,0,At Home Realejo,US$213,"8.5
Scored 8.5",Very Good,33,
Apartamentos,74.0,2024-06-20,2024-06-23,2,0,Granadi Apartamentos,US$320,"9.7
Scored 9.7",Exceptional,593,
Apartamentos,74.0,2024-06-20,2024-06-23,2,0,Apartamentos Inside Paseo de los Tristes,US$339,"8.5
Scored 8.5",Very Good,486,
Apartamentos,74.0,2024-06-20,2024-06-23,2,0,Casa Palacio López Daza,US$392,"9.0
Scored 9.0",Wonderful,435,
Apartamentos,74.0,2024-06-20,2024-06-23,2,0,Bib Rambla Luxury Apartments,US$637,"9.4
Scored 9.4",Wonderful,275,
Apartamentos,74.0,2024-06-20,2024-06-23,2,0,Central Deluxe Apartments,US$653,"9.0
Scored 9.0",Wonderful,140,
Apartamentos,74.0,2024-06-20,2024-06-23,2,0,Patio Zahorí Granada Centro,US$337,"9.2
Scored 9.2",Wonderful,107,
Apartamentos,74.0,2024-06-20,2024-06-23,2,0,Tina Home,US$466,"8.9
Scored 8.9",Excellent,568,
Apartamentos,74.0,2024-06-20,2024-06-23,2,0,Apartamentos de Isabella,US$410,"8.6
Scored 8.6",Excellent,963,
Apartamentos,74.0,2024-06-20,2024-06-23,2,0,Casa yamur bajo la Alhambra,US$377,"9.1
Scored 9.1",Wonderful,304,
Apartamentos,74.0,2024-06-20,2024-06-23,2,0,BnS Dauro Suites,US$340,"9.0
Scored 9.0",Wonderful,248,
Apartamentos,74.0,2024-06-20,2024-06-23,2,0,Suites 18,US$402,"8.6
Scored 8.6",Excellent,62,
Apartamentos,74.0,2024-06-20,2024-06-23,2,0,BiBo Suites Palacio de Portago,US$357,"9.5
Scored 9.5",Exceptional,187,
Hotel,95.0,2024-06-20,2024-06-23,2,0,Barceló Carmen Granada,US$394,"9.0
Scored 9.0",Wonderful,"1,756",
Hotel,95.0,2024-06-20,2024-06-23,2,0,"Palacio Gran Vía, a Royal Hideaway Hotel","US$1,767","9.6
Scored 9.6",Exceptional,322,
Hotel,95.0,2024-06-20,2024-06-23,2,0,Casual Ilbira Granada,US$308,"8.8
Scored 8.8",Excellent,844,
Hotel,95.0,2024-06-20,2024-06-23,2,0,Hotel Santa Isabel La Real,US$550,"9.1
Scored 9.1",Wonderful,877,
Hotel,95.0,2024-06-20,2024-06-23,2,0,Abadía Hotel,US$319,"8.5
Scored 8.5",Very Good,"4,465",
Hotel,95.0,2024-06-20,2024-06-23,2,0,Porcel Navas,US$347,"8.7
Scored 8.7",Excellent,"2,306",
Hotel,95.0,2024-06-20,2024-06-23,2,0,Boutique Hotel Luna Granada Centro,US$475,"9.1
Scored 9.1",Wonderful,"1,251",
Hotel,95.0,2024-06-20,2024-06-23,2,0,Gran Hotel Luna de Granada,US$352,"8.5
Scored 8.5",Very Good,"9,310",
Hotel,95.0,2024-06-20,2024-06-23,2,0,Room Mate Leo,US$343,"8.8
Scored 8.8",Excellent,"4,441",
Hotel,95.0,2024-06-20,2024-06-23,2,0,Hotel Casa Palacete Tablas,US$556,"9.1
Scored 9.1",Wonderful,235,
Hotel,95.0,2024-06-20,2024-06-23,2,0,Hotel Macià Monasterio de los Basilios,US$270,"8.1
Scored 8.1",Very Good,"3,079",
Hotel,95.0,2024-06-20,2024-06-23,2,0,Hotel Saray,US$341,"8.4
Scored 8.4",Very Good,"10,128",
Hotel,95.0,2024-06-20,2024-06-23,2,0,Hotel La Casa de Los Mosaicos,US$340,"8.4
Scored 8.4",Very Good,"2,242",
Hotel,95.0,2024-06-20,2024-06-23,2,0,Gar Anat Hotel Boutique,US$346,"8.7
Scored 8.7",Excellent,"1,057",
Hotel,95.0,2024-06-20,2024-06-23,2,0,Barceló Granada Congress,US$346,"8.5
Scored 8.5",Very Good,"4,927",
Hotel,95.0,2024-06-20,2024-06-23,2,0,Porcel Alixares,US$322,"8.4
Scored 8.4",Very Good,"9,997",
Hotel,95.0,2024-06-20,2024-06-23,2,0,Occidental Granada,US$286,"8.7
Scored 8.7",Excellent,"3,251",
Hotel,95.0,2024-06-20,2024-06-23,2,0,Vincci Albayzin,US$352,"8.5
Scored 8.5",Very Good,"5,812",
Hotel,95.0,2024-06-20,2024-06-23,2,0,Senator Granada,US$249,"8.4
Scored 8.4",Very Good,"3,509",
Hotel,95.0,2024-06-20,2024-06-23,2,0,Áurea Catedral by Eurostars Hotel Company,US$539,"9.2
Scored 9.2",Wonderful,"5,737",
Hotel,95.0,2024-06-20,2024-06-23,2,0,Hotel Abades Recogidas,US$301,"8.1
Scored 8.1",Very Good,"2,210",
Hotel,95.0,2024-06-20,2024-06-23,2,0,Hotel Cedran,US$217,"7.8
Scored 7.8",Good,"2,085",
Hotel,95.0,2024-06-20,2024-06-23,2,0,Hotel Granada Center,US$341,"9.1
Scored 9.1",Wonderful,"9,501",
Hotel,95.0,2024-06-20,2024-06-23,2,0,Leonardo Hotel Granada,US$275,"8.2
Scored 8.2",Very Good,"1,678",
Hotel,95.0,2024-06-20,2024-06-23,2,0,BiBo Suites San Agustín,US$357,"9.4
Scored 9.4",Wonderful,"1,057",
Hotel,95.0,2024-06-20,2024-06-23,2,0,Hotel Boutique Las Almenas,US$336,"8.3
Scored 8.3",Very Good,"2,142",
Apartamentos,79.0,2024-06-20,2024-06-23,2,2,PATIOdeLUZ - Stylish apartments in Párraga 13,US$693,"9.5
Scored 9.5",Exceptional,482,
Apartamentos,79.0,2024-06-20,2024-06-23,2,2,Carmen en el Albaicín con Jardin y Vistas,US$680,"9.5
Scored 9.5",Exceptional,84,
Apartamentos,79.0,2024-06-20,2024-06-23,2,2,Smart Suites Albaicin,US$383,"9.2
Scored 9.2",Wonderful,"6,390",
Apartamentos,79.0,2024-06-20,2024-06-23,2,2,Mesones 54,US$323,"8.9
Scored 8.9",Excellent,564,
Apartamentos,79.0,2024-06-20,2024-06-23,2,2,BnS Dauro Suites,US$340,"9.0
Scored 9.0",Wonderful,248,
Apartamentos,79.0,2024-06-20,2024-06-23,2,2,tuGuest San Gil Apartments,US$451,"8.8
Scored 8.8",Excellent,351,
Apartamentos,79.0,2024-06-20,2024-06-23,2,2,Apartamentos Montesclaros,US$473,"9.0
Scored 9.0",Wonderful,700,
Apartamentos,79.0,2024-06-20,2024-06-23,2,2,Siloe Plaza,US$379,"7.8
Scored 7.8",Good,791,
Apartamentos,79.0,2024-06-20,2024-06-23,2,2,Casa Palacio López Daza,US$436,"9.0
Scored 9.0",Wonderful,435,
Apartamentos,79.0,2024-06-20,2024-06-23,2,2,ADANAR-Las Columnas,US$386,"8.5
Scored 8.5",Very Good,"1,565",
Apartamentos,79.0,2024-06-20,2024-06-23,2,2,Apartamentos Turísticos Mauror,US$708,"9.4
Scored 9.4",Wonderful,809,
Apartamentos,79.0,2024-06-20,2024-06-23,2,2,Apartamentos Inside Paseo de los Tristes,US$339,"8.5
Scored 8.5",Very Good,486,
Apartamentos,79.0,2024-06-20,2024-06-23,2,2,GLORIA SUITES,US$349,"7.8
Scored 7.8",Good,493,
Apartamentos,79.0,2024-06-20,2024-06-23,2,2,BiBo Suites Palacio de Portago,US$431,"9.5
Scored 9.5",Exceptional,187,
Apartamentos,79.0,2024-06-20,2024-06-23,2,2,BiBo Suites Gran Vía,US$436,"9.0
Scored 9.0",Wonderful,"3,431",
Apartamentos,79.0,2024-06-20,2024-06-23,2,2,Central Deluxe Apartments,US$716,"9.0
Scored 9.0",Wonderful,140,
Apartamentos,79.0,2024-06-20,2024-06-23,2,2,Apartamentos Campo Del Príncipe,US$310,"8.8
Scored 8.8",Excellent,"1,789",
Apartamentos,79.0,2024-06-20,2024-06-23,2,2,Be Free Granada,US$265,"8.3
Scored 8.3",Very Good,"3,722",
Apartamentos,79.0,2024-06-20,2024-06-23,2,2,Domus Apartamentos Granada con parking gratuito en pleno centro,US$495,"9.4
Scored 9.4",Wonderful,"1,551",
Apartamentos,79.0,2024-06-20,2024-06-23,2,2,ADANAR-Apartamentos Muralla Zirí,US$612,"8.6
Scored 8.6",Excellent,419,
Apartamentos,79.0,2024-06-20,2024-06-23,2,2,Apartamentos Mirador Alhambra,US$334,"8.2
Scored 8.2",Very Good,301,
Apartamentos,79.0,2024-06-20,2024-06-23,2,2,Palacio Cabrera - Lillo,US$455,"9.1
Scored 9.1",Wonderful,"2,528",
Apartamentos,79.0,2024-06-20,2024-06-23,2,2,BiBo Suites Oro del Darro,US$527,"9.3
Scored 9.3",Wonderful,"2,590",
Apartamentos,79.0,2024-06-20,2024-06-23,2,2,ISA Granada,US$646,"8.6
Scored 8.6",Excellent,"2,744",
Apartamentos,79.0,2024-06-20,2024-06-23,2,2,Tina Home,US$515,"8.9
Scored 8.9",Excellent,568,
Hotel,96.0,2024-06-20,2024-06-23,2,2,Gran Hotel Luna de Granada,US$506,"8.5
Scored 8.5",Very Good,"9,310",
Hotel,96.0,2024-06-20,2024-06-23,2,2,Meliá Granada,"US$2,114","8.5
Scored 8.5",Very Good,83,
Hotel,96.0,2024-06-20,2024-06-23,2,2,Hotel Macià Real De La Alhambra,US$415,"8.5
Scored 8.5",Very Good,"5,445",
Hotel,96.0,2024-06-20,2024-06-23,2,2,Hotel Saray,US$618,"8.4
Scored 8.4",Very Good,"10,128",
Hotel,96.0,2024-06-20,2024-06-23,2,2,Suites Gran Vía 44,US$363,"8.9
Scored 8.9",Excellent,"1,121",
Hotel,96.0,2024-06-20,2024-06-23,2,2,Sercotel Granada Suites,US$759,"9.2
Scored 9.2",Wonderful,"2,080",
Hotel,96.0,2024-06-20,2024-06-23,2,2,Hotel Casa Palacete Tablas,US$618,"9.1
Scored 9.1",Wonderful,235,
Hotel,96.0,2024-06-20,2024-06-23,2,2,BiBo Suites San Agustín,US$398,"9.4
Scored 9.4",Wonderful,"1,057",
Hotel,96.0,2024-06-20,2024-06-23,2,2,Porcel Sabica,US$464,"8.3
Scored 8.3",Very Good,"4,568",
Hotel,96.0,2024-06-20,2024-06-23,2,2,Eurostars Puerta Real,US$812,"8.9
Scored 8.9",Excellent,"4,072",
Hotel,96.0,2024-06-20,2024-06-23,2,2,Hotel Dauro Premier,US$451,"8.6
Scored 8.6",Excellent,"1,618",
Hotel,96.0,2024-06-20,2024-06-23,2,2,Hotel Plaza Nueva,US$605,"8.4
Scored 8.4",Very Good,"2,769",
Hotel,96.0,2024-06-20,2024-06-23,2,2,Elvira Suites,US$535,"8.9
Scored 8.9",Excellent,778,
Hotel,96.0,2024-06-20,2024-06-23,2,2,Hotel Comfort Dauro 2,US$507,"8.6
Scored 8.6",Excellent,"3,818",
Hotel,96.0,2024-06-20,2024-06-23,2,2,Hotel Macià Cóndor,US$401,"7.7
Scored 7.7",Good,"2,004",
Hotel,96.0,2024-06-20,2024-06-23,2,2,Hotel Carlos V,US$420,"8.3
Scored 8.3",Very Good,"3,834",
Hotel,96.0,2024-06-20,2024-06-23,2,2,Barceló Carmen Granada,"US$1,040","9.0
Scored 9.0",Wonderful,"1,756",
Hotel,96.0,2024-06-20,2024-06-23,2,2,Hostal Arriola,US$393,"8.4
Scored 8.4",Very Good,809,
Hotel,96.0,2024-06-20,2024-06-23,2,2,Vincci Albayzin,US$873,"8.5
Scored 8.5",Very Good,"5,812",
Hotel,96.0,2024-06-20,2024-06-23,2,2,Bubaqia House - Suites Boutique,US$913,"9.4
Scored 9.4",Wonderful,37,
Hotel,96.0,2024-06-20,2024-06-23,2,2,Alhambra Palace Hotel,"US$2,366","8.7
Scored 8.7",Excellent,"1,579",
Hotel,96.0,2024-06-20,2024-06-23,2,2,Seda Club Hotel - Small Luxury Hotels,"US$3,407","9.7
Scored 9.7",Exceptional,470,
Hotel,96.0,2024-06-20,2024-06-23,2,2,Hostal Viena Plaza Nueva,US$395,"7.3
Scored 7.3",Good,404,
Hotel,96.0,2024-06-20,2024-06-23,2,2,Casual Ilbira Granada,US$683,"8.8
Scored 8.8",Excellent,844,
Hotel,96.0,2024-06-20,2024-06-23,2,2,Áurea Catedral by Eurostars Hotel Company,"US$1,078","9.2
Scored 9.2",Wonderful,"5,737",
Apartamentos,85.0,2024-06-20,2024-06-23,5,0,Apartamento Triviño centro,US$351,-,-,-,
Apartamentos,85.0,2024-06-20,2024-06-23,5,0,IMEDA Apartamentos Piedra Santa,US$483,"8.9
Scored 8.9",Excellent,144,
Apartamentos,85.0,2024-06-20,2024-06-23,5,0,Apartamentos Turísticos Mauror,US$766,"9.4
Scored 9.4",Wonderful,809,
Apartamentos,85.0,2024-06-20,2024-06-23,5,0,GLORIA SUITES,US$423,"7.8
Scored 7.8",Good,493,
Apartamentos,85.0,2024-06-20,2024-06-23,5,0,Be Free Granada,US$317,"8.3
Scored 8.3",Very Good,"3,722",
Apartamentos,85.0,2024-06-20,2024-06-23,5,0,ISA Granada,US$661,"8.6
Scored 8.6",Excellent,"2,744",
Apartamentos,85.0,2024-06-20,2024-06-23,5,0,BiBo Suites Plaza Nueva,US$595,"9.2
Scored 9.2",Wonderful,"2,952",
Apartamentos,85.0,2024-06-20,2024-06-23,5,0,Apartamento Calle Concepcion Centro,US$535,"8.5
Scored 8.5",Very Good,556,
Apartamentos,85.0,2024-06-20,2024-06-23,5,0,HI ROOM - Smart Apartments - AC,US$411,"8.9
Scored 8.9",Excellent,594,
Apartamentos,85.0,2024-06-20,2024-06-23,5,0,Apartamentos Ilíberis,US$488,"8.8
Scored 8.8",Excellent,381,
Apartamentos,85.0,2024-06-20,2024-06-23,5,0,BiBo Suites Palacio de Portago,US$527,"9.5
Scored 9.5",Exceptional,187,
Apartamentos,85.0,2024-06-20,2024-06-23,5,0,Apartamentos Realejo Granada Centro 3000,US$476,"8.1
Scored 8.1",Very Good,"1,105",
Apartamentos,85.0,2024-06-20,2024-06-23,5,0,Apartamentos Correo Viejo de Granada,US$718,"8.5
Scored 8.5",Very Good,863,
Apartamentos,85.0,2024-06-20,2024-06-23,5,0,Apartamentos de Isabella,US$621,"8.6
Scored 8.6",Excellent,963,
Apartamentos,85.0,2024-06-20,2024-06-23,5,0,Zahira Suites,US$377,"6.9
Scored 6.9",Review score,264,
Apartamentos,85.0,2024-06-20,2024-06-23,5,0,El Rey Zagal apartament Granada,US$465,"9.3
Scored 9.3",Wonderful,69,
Apartamentos,85.0,2024-06-20,2024-06-23,5,0,Be Suites Centro,US$494,"8.2
Scored 8.2",Very Good,"1,017",
Apartamentos,85.0,2024-06-20,2024-06-23,5,0,Apartamentos Alhambra Granada 3000,US$475,"7.7
Scored 7.7",Good,"1,113",
Apartamentos,85.0,2024-06-20,2024-06-23,5,0,Piso Pajaritos,US$366,"9.0
Scored 9.0",Wonderful,7,
Apartamentos,85.0,2024-06-20,2024-06-23,5,0,Apartamentos Realejo Campo del Príncipe 3000,US$381,"10
Scored 10",Exceptional,1,
Apartamentos,85.0,2024-06-20,2024-06-23,5,0,BiBo Suites Oro del Darro,US$667,"9.3
Scored 9.3",Wonderful,"2,590",
Apartamentos,85.0,2024-06-20,2024-06-23,5,0,BiBo Suites Gran Vía,US$682,"9.0
Scored 9.0",Wonderful,"3,431",
Apartamentos,85.0,2024-06-20,2024-06-23,5,0,Luxury Alhambra Penthouse Collection,US$827,"8.6
Scored 8.6",Excellent,690,
Apartamentos,85.0,2024-06-20,2024-06-23,5,0,tuGuest Ático Gracia,US$379,"10
Scored 10",Exceptional,3,
Apartamentos,85.0,2024-06-20,2024-06-23,5,0,Recogidas Apartment by A3Rentals,US$378,"8.2
Scored 8.2",Very Good,148,
Hotel,96.0,2024-06-20,2024-06-23,5,0,Hotel Mercader de Sedas,US$580,"8.5
Scored 8.5",Very Good,"2,341",
Hotel,96.0,2024-06-20,2024-06-23,5,0,Meliá Granada,"US$2,423","8.5
Scored 8.5",Very Good,83,
Hotel,96.0,2024-06-20,2024-06-23,5,0,BiBo Suites San Agustín,US$566,"9.4
Scored 9.4",Wonderful,"1,057",
Hotel,96.0,2024-06-20,2024-06-23,5,0,Suites Gran Vía 44,US$683,"8.9
Scored 8.9",Excellent,"1,121",
Hotel,96.0,2024-06-20,2024-06-23,5,0,Gran Hotel Luna de Granada,US$869,"8.5
Scored 8.5",Very Good,"9,310",
Hotel,96.0,2024-06-20,2024-06-23,5,0,Porcel Alixares,US$799,"8.4
Scored 8.4",Very Good,"9,997",
Hotel,96.0,2024-06-20,2024-06-23,5,0,Hotel Macià Real De La Alhambra,US$628,"8.5
Scored 8.5",Very Good,"5,445",
Hotel,96.0,2024-06-20,2024-06-23,5,0,Hotel Macià Monasterio de los Basilios,US$609,"8.1
Scored 8.1",Very Good,"3,079",
Hotel,96.0,2024-06-20,2024-06-23,5,0,Abadía Hotel,US$716,"8.5
Scored 8.5",Very Good,"4,465",
Hotel,96.0,2024-06-20,2024-06-23,5,0,Hotel Saray,US$897,"8.4
Scored 8.4",Very Good,"10,128",
Hotel,96.0,2024-06-20,2024-06-23,5,0,Hotel Andalucía Center,US$805,"8.8
Scored 8.8",Excellent,"7,457",
Hotel,96.0,2024-06-20,2024-06-23,5,0,Porcel Sabica,US$727,"8.3
Scored 8.3",Very Good,"4,568",
Hotel,96.0,2024-06-20,2024-06-23,5,0,Hotel Monasterio Granada - Adults Only,US$498,"6.9
Scored 6.9",Review score,"4,384",
Hotel,96.0,2024-06-20,2024-06-23,5,0,YIT Casablanca,US$609,"7.5
Scored 7.5",Good,"4,049",
Hotel,96.0,2024-06-20,2024-06-23,5,0,Hotel Dauro Premier,US$709,"8.6
Scored 8.6",Excellent,"1,618",
Hotel,96.0,2024-06-20,2024-06-23,5,0,Hotel Casa Palacete Tablas,"US$1,258","9.1
Scored 9.1",Wonderful,235,
Hotel,96.0,2024-06-20,2024-06-23,5,0,Hotel Abades Nevada Palace,US$675,"7.9
Scored 7.9",Good,"4,994",
Hotel,96.0,2024-06-20,2024-06-23,5,0,Eurostars Puerta Real,"US$1,099","8.9
Scored 8.9",Excellent,"4,072",
Hotel,96.0,2024-06-20,2024-06-23,5,0,Crisol Guadalupe,US$743,"8.5
Scored 8.5",Very Good,"5,068",
Hotel,96.0,2024-06-20,2024-06-23,5,0,Vincci Albayzin,US$895,"8.5
Scored 8.5",Very Good,"5,812",
Hotel,96.0,2024-06-20,2024-06-23,5,0,Áurea Catedral by Eurostars Hotel Company,"US$1,518","9.2
Scored 9.2",Wonderful,"5,737",
Hotel,96.0,2024-06-20,2024-06-23,5,0,Hotel Carlos V,US$722,"8.3
Scored 8.3",Very Good,"3,834",
Hotel,96.0,2024-06-20,2024-06-23,5,0,Exe Triunfo Granada,US$818,"8.0
Scored 8.0",Very Good,"2,851",
Hotel,96.0,2024-06-20,2024-06-23,5,0,Barceló Granada Congress,"US$1,156","8.5
Scored 8.5",Very Good,"4,927",
Hotel,96.0,2024-06-20,2024-06-23,5,0,Checkin Camino de Granada,US$709,"7.4
Scored 7.4",Good,"2,871",
Apartamentos,92.0,2024-06-20,2024-06-23,4,3,Apartamento Triviño centro,US$410,-,-,-,
Apartamentos,92.0,2024-06-20,2024-06-23,4,3,Zahira Suites,US$377,"6.9
Scored 6.9",Review score,264,
Apartamentos,92.0,2024-06-20,2024-06-23,4,3,Grace Apartments - 3 bedroom City Centre,US$699,"9.6
Scored 9.6",Exceptional,233,
Apartamentos,92.0,2024-06-20,2024-06-23,4,3,Apartamentos Realejo Campo del Príncipe 3000,US$485,"10
Scored 10",Exceptional,1,
Apartamentos,92.0,2024-06-20,2024-06-23,4,3,Apartamento Albaycin Granada,US$532,"8.8
Scored 8.8",Excellent,284,
Apartamentos,92.0,2024-06-20,2024-06-23,4,3,Apartamentos Turísticos Mauror,"US$1,112","9.4
Scored 9.4",Wonderful,809,
Apartamentos,92.0,2024-06-20,2024-06-23,4,3,Corrala de San Antón Ático Mulhacén,US$466,"7.6
Scored 7.6",Good,56,
Apartamentos,92.0,2024-06-20,2024-06-23,4,3,Preciosa vivienda con gran terraza muy luminoso,US$501,"8.7
Scored 8.7",Excellent,35,
Apartamentos,92.0,2024-06-20,2024-06-23,4,3,Apartamentos Realejo Granada Centro 3000,US$554,"8.1
Scored 8.1",Very Good,"1,105",
Apartamentos,92.0,2024-06-20,2024-06-23,4,3,Apartamento en Fontiveros,US$347,"10
Scored 10",Exceptional,12,
Apartamentos,92.0,2024-06-20,2024-06-23,4,3,Apartamentos la Mariana,US$747,"9.5
Scored 9.5",Exceptional,138,
Apartamentos,92.0,2024-06-20,2024-06-23,4,3,tuGuest Maria Luisa Apartment,US$708,"8.1
Scored 8.1",Very Good,12,
Apartamentos,92.0,2024-06-20,2024-06-23,4,3,tuGuest Violeta's Home,US$615,"8.6
Scored 8.6",Excellent,119,
Apartamentos,92.0,2024-06-20,2024-06-23,4,3,Dar Ar Nur Albaycin,US$626,"9.0
Scored 9.0",Wonderful,3,
Apartamentos,92.0,2024-06-20,2024-06-23,4,3,FAMILY CATEDRAL CENTRO,US$595,"8.3
Scored 8.3",Very Good,64,
Apartamentos,92.0,2024-06-20,2024-06-23,4,3,tuGuest Station 2 apartment,US$469,"8.2
Scored 8.2",Very Good,82,
Apartamentos,92.0,2024-06-20,2024-06-23,4,3,Riad Puertas del Albaicín,US$657,"7.2
Scored 7.2",Good,437,
Apartamentos,92.0,2024-06-20,2024-06-23,4,3,Casa con alma,US$786,"9.8
Scored 9.8",Exceptional,8,
Apartamentos,92.0,2024-06-20,2024-06-23,4,3,PRECIOSO Y ACOGEDOR APARTAMENTO EN PLENO CENTRO DE GRANADA,US$575,"8.3
Scored 8.3",Very Good,44,
Apartamentos,92.0,2024-06-20,2024-06-23,4,3,tuGuest Gran Via 42 Apartment,US$662,"7.9
Scored 7.9",Good,72,
Apartamentos,92.0,2024-06-20,2024-06-23,4,3,Casa Pasiegas,US$583,"8.8
Scored 8.8",Excellent,11,
Apartamentos,92.0,2024-06-20,2024-06-23,4,3,Apartamento centro de Granada 2,US$390,"9.2
Scored 9.2",Wonderful,19,
Apartamentos,92.0,2024-06-20,2024-06-23,4,3,tuGuest Santa Paula III Apartment,US$654,"8.0
Scored 8.0",Very Good,42,
Apartamentos,92.0,2024-06-20,2024-06-23,4,3,"Granada centro, amplio, wifi y A/C",US$567,"8.8
Scored 8.8",Excellent,4,
Apartamentos,92.0,2024-06-20,2024-06-23,4,3,Luxury Apartment City Centre,US$897,"9.4
Scored 9.4",Wonderful,100,
Hotel,97.0,2024-06-20,2024-06-23,4,3,BiBo Suites San Agustín,US$795,"9.4
Scored 9.4",Wonderful,"1,057",
Hotel,97.0,2024-06-20,2024-06-23,4,3,Áurea Catedral by Eurostars Hotel Company,"US$2,057","9.2
Scored 9.2",Wonderful,"5,737",
Hotel,97.0,2024-06-20,2024-06-23,4,3,Elvira Suites,"US$1,070","8.9
Scored 8.9",Excellent,778,
Hotel,97.0,2024-06-20,2024-06-23,4,3,Hotel Plaza Nueva,"US$1,093","8.4
Scored 8.4",Very Good,"2,769",
Hotel,97.0,2024-06-20,2024-06-23,4,3,"Hotel Palacio de Santa Paula, Autograph Collection","US$4,868","8.4
Scored 8.4",Very Good,558,
Hotel,97.0,2024-06-20,2024-06-23,4,3,La Casa de la Trinidad,"US$1,659","8.7
Scored 8.7",Excellent,"2,591",
Hotel,97.0,2024-06-20,2024-06-23,4,3,Hostal Viena Plaza Nueva,US$790,"7.3
Scored 7.3",Good,404,
Hotel,97.0,2024-06-20,2024-06-23,4,3,U-Sense Granada Centro,"US$1,915","8.8
Scored 8.8",Excellent,"2,825",
Hotel,97.0,2024-06-20,2024-06-23,4,3,Hotel Mercader de Sedas,"US$1,383","8.5
Scored 8.5",Very Good,"2,341",
Hotel,97.0,2024-06-20,2024-06-23,4,3,Sercotel Palacio de los Gamboa,"US$1,936","8.6
Scored 8.6",Excellent,"5,203",
