type,capacity,checkin,checkout,num_adults,num_children,name,price,score,avg_review,reviews_count
Hotel,98.0,2024-05-09,2024-05-12,2,2,BiBo Suites San Agustín,US$501,"9.4
Scored 9.4",Wonderful,"1,020"
Hotel,98.0,2024-05-09,2024-05-12,2,2,Porcel Alixares,US$564,"8.4
Scored 8.4",Very Good,"9,669"
Hotel,98.0,2024-05-09,2024-05-12,2,2,Porcel Navas,US$621,"8.7
Scored 8.7",Excellent,"2,233"
Hotel,98.0,2024-05-09,2024-05-12,2,2,Hotel Casa Palacete Tablas,US$692,"9.2
Scored 9.2",Wonderful,158
Hotel,98.0,2024-05-09,2024-05-12,2,2,Bubaqia House - Suites Boutique,US$814,"9.8
Scored 9.8",Exceptional,27
Hotel,98.0,2024-05-09,2024-05-12,2,2,Hotel Macià Real De La Alhambra,US$512,"8.5
Scored 8.5",Very Good,"5,355"
Hotel,98.0,2024-05-09,2024-05-12,2,2,Hotel Maciá Granada Five Senses Rooms & Suites,US$680,"8.6
Scored 8.6",Excellent,"4,869"
Hotel,98.0,2024-05-09,2024-05-12,2,2,Porcel Sabica,US$608,"8.3
Scored 8.3",Very Good,"4,505"
Hotel,98.0,2024-05-09,2024-05-12,2,2,Allegro Granada,US$645,"8.6
Scored 8.6",Excellent,"4,271"
Hotel,98.0,2024-05-09,2024-05-12,2,2,Hotel Universal,US$462,"7.8
Scored 7.8",Good,"4,863"
Hotel,98.0,2024-05-09,2024-05-12,2,2,Vincci Albayzin,US$971,"8.5
Scored 8.5",Very Good,"5,652"
Hotel,98.0,2024-05-09,2024-05-12,2,2,Eurostars Gran Via,"US$1,308","8.6
Scored 8.6",Excellent,"2,185"
Hotel,98.0,2024-05-09,2024-05-12,2,2,Los Angeles Hotel & Spa,US$483,"7.5
Scored 7.5",Good,"2,229"
Hotel,98.0,2024-05-09,2024-05-12,2,2,Barceló Carmen Granada,"US$1,203","9.0
Scored 9.0",Wonderful,"1,523"
Hotel,98.0,2024-05-09,2024-05-12,2,2,Hostal Viena Plaza Nueva,US$377,"7.3
Scored 7.3",Good,372
Hotel,98.0,2024-05-09,2024-05-12,2,2,Meliá Granada,"US$1,913","8.4
Scored 8.4",Very Good,46
Hotel,98.0,2024-05-09,2024-05-12,2,2,Alhambra Palace Hotel,"US$2,954","8.7
Scored 8.7",Excellent,"1,540"
Hotel,98.0,2024-05-09,2024-05-12,2,2,Áurea Catedral by Eurostars Hotel Company,"US$1,068","9.2
Scored 9.2",Wonderful,"5,775"
Hotel,98.0,2024-05-09,2024-05-12,2,2,Eurostars Puerta Real,US$940,"8.9
Scored 8.9",Excellent,"4,091"
Hotel,98.0,2024-05-09,2024-05-12,2,2,Catalonia Granada,US$795,"8.9
Scored 8.9",Excellent,"4,162"
Hotel,98.0,2024-05-09,2024-05-12,2,2,Áurea Washington Irving by Eurostars Hotel Company,"US$1,197","8.9
Scored 8.9",Excellent,"2,723"
Hotel,98.0,2024-05-09,2024-05-12,2,2,Room Mate Leo,"US$1,036","8.8
Scored 8.8",Excellent,"4,437"
Hotel,98.0,2024-05-09,2024-05-12,2,2,Exe Triunfo Granada,US$757,"8.0
Scored 8.0",Very Good,"2,845"
Hotel,98.0,2024-05-09,2024-05-12,2,2,YIT Casablanca,US$621,"7.5
Scored 7.5",Good,"3,995"
Apartamentos,97.0,2024-05-09,2024-05-12,5,0,Be Free Granada,US$311,"8.2
Scored 8.2",Very Good,"3,560"
Apartamentos,97.0,2024-05-09,2024-05-12,5,0,GLORIA SUITES,US$411,"7.8
Scored 7.8",Good,480
Apartamentos,97.0,2024-05-09,2024-05-12,5,0,BiBo Suites Gran Vía,US$593,"9.0
Scored 9.0",Wonderful,"3,409"
Apartamentos,97.0,2024-05-09,2024-05-12,5,0,H&H Suite Palacio de Congresos,US$491,"8.2
Scored 8.2",Very Good,5
Apartamentos,97.0,2024-05-09,2024-05-12,5,0,Apartamentos de Isabella,US$607,"8.5
Scored 8.5",Very Good,910
Apartamentos,97.0,2024-05-09,2024-05-12,5,0,Zahira Suites,US$347,"6.9
Scored 6.9",Review score,256
Apartamentos,97.0,2024-05-09,2024-05-12,5,0,BiBo Suites Real Chancilleria,US$723,"9.5
Scored 9.5",Exceptional,"2,121"
Apartamentos,97.0,2024-05-09,2024-05-12,5,0,Apartamentos Turísticos Centro,US$532,"8.7
Scored 8.7",Excellent,327
Apartamentos,97.0,2024-05-09,2024-05-12,5,0,Carmen Vistas de la Alhambra,US$628,"7.7
Scored 7.7",Good,986
Apartamentos,97.0,2024-05-09,2024-05-12,5,0,Duplex colcha,US$495,"8.1
Scored 8.1",Very Good,51
Apartamentos,97.0,2024-05-09,2024-05-12,5,0,Apartamentos Correo Viejo de Granada,"US$1,125","8.5
Scored 8.5",Very Good,848
Apartamentos,97.0,2024-05-09,2024-05-12,5,0,Smart Suites Albaicin,US$735,"9.2
Scored 9.2",Wonderful,"6,296"
Apartamentos,97.0,2024-05-09,2024-05-12,5,0,Central Deluxe Apartments by Apolo Homes,"US$1,512","9.0
Scored 9.0",Wonderful,134
Apartamentos,97.0,2024-05-09,2024-05-12,5,0,IMEDA Apartamentos Piedra Santa,US$717,"8.9
Scored 8.9",Excellent,117
Apartamentos,97.0,2024-05-09,2024-05-12,5,0,Apartamentos Turísticos Tronca Luxury,US$658,"8.7
Scored 8.7",Excellent,243
Apartamentos,97.0,2024-05-09,2024-05-12,5,0,"Lola´s winery house, andalusian patio",US$524,"10
Scored 10",Exceptional,1
Apartamentos,97.0,2024-05-09,2024-05-12,5,0,PATIO de SOMBRA · Urban Suites,US$799,"8.9
Scored 8.9",Excellent,29
Apartamentos,97.0,2024-05-09,2024-05-12,5,0,EnjoyGranada ARCOIRIS,US$616,"9.3
Scored 9.3",Wonderful,10
Apartamentos,97.0,2024-05-09,2024-05-12,5,0,Apartamentos Luna Suites Granada,"US$1,091","9.3
Scored 9.3",Wonderful,202
Apartamentos,97.0,2024-05-09,2024-05-12,5,0,El Ladrón De Agua Palacete,"US$2,283","10
Scored 10",Exceptional,1
Apartamentos,97.0,2024-05-09,2024-05-12,5,0,Villa 28 de julio Casa Rural con piscina en Granada,"US$1,016","9.9
Scored 9.9",Exceptional,11
Apartamentos,97.0,2024-05-09,2024-05-12,5,0,Central stylish and elegant 1 & 2 BR apartments III,US$733,"7.9
Scored 7.9",Good,19
Apartamentos,97.0,2024-05-09,2024-05-12,5,0,Apartamento junto a Estación Ave · 3 dormitorios,US$699,"9.4
Scored 9.4",Wonderful,20
Apartamentos,97.0,2024-05-09,2024-05-12,5,0,Mesonhomes Suites Center - Stay & Work,US$717,"7.8
Scored 7.8",Good,605
Apartamentos,97.0,2024-05-09,2024-05-12,5,0,Ferola Homes,US$728,"9.5
Scored 9.5",Exceptional,4
Hotel,98.0,2024-05-09,2024-05-12,5,0,Meliá Granada,"US$3,175","8.4
Scored 8.4",Very Good,46
Hotel,98.0,2024-05-09,2024-05-12,5,0,Abadía Hotel,US$827,"8.5
Scored 8.5",Very Good,"4,401"
Hotel,98.0,2024-05-09,2024-05-12,5,0,Bubaqia House - Suites Boutique,"US$1,369","9.8
Scored 9.8",Exceptional,27
Hotel,98.0,2024-05-09,2024-05-12,5,0,Porcel Navas,US$952,"8.7
Scored 8.7",Excellent,"2,233"
Hotel,98.0,2024-05-09,2024-05-12,5,0,Hotel Casa Palacete Tablas,"US$1,272","9.2
Scored 9.2",Wonderful,158
Hotel,98.0,2024-05-09,2024-05-12,5,0,Gran Hotel Luna de Granada,US$978,"8.5
Scored 8.5",Very Good,"9,555"
Hotel,98.0,2024-05-09,2024-05-12,5,0,Porcel Alixares,US$858,"8.4
Scored 8.4",Very Good,"9,669"
Hotel,98.0,2024-05-09,2024-05-12,5,0,YIT Casablanca,US$734,"7.5
Scored 7.5",Good,"3,995"
Hotel,98.0,2024-05-09,2024-05-12,5,0,Eurostars Puerta Real,"US$1,184","8.9
Scored 8.9",Excellent,"4,091"
Hotel,98.0,2024-05-09,2024-05-12,5,0,Vincci Albayzin,"US$1,000","8.5
Scored 8.5",Very Good,"5,652"
Hotel,98.0,2024-05-09,2024-05-12,5,0,Hotel Los Girasoles,US$807,"7.3
Scored 7.3",Good,212
Hotel,98.0,2024-05-09,2024-05-12,5,0,Porcel Sabica,US$932,"8.3
Scored 8.3",Very Good,"4,505"
Hotel,98.0,2024-05-09,2024-05-12,5,0,Hotel Granada Center,"US$1,208","9.1
Scored 9.1",Wonderful,"9,112"
Hotel,98.0,2024-05-09,2024-05-12,5,0,Las Nieves,US$926,"8.4
Scored 8.4",Very Good,"2,450"
Hotel,98.0,2024-05-09,2024-05-12,5,0,Áurea Catedral by Eurostars Hotel Company,"US$2,005","9.2
Scored 9.2",Wonderful,"5,775"
Hotel,98.0,2024-05-09,2024-05-12,5,0,Áurea Washington Irving by Eurostars Hotel Company,"US$2,122","8.9
Scored 8.9",Excellent,"2,723"
Hotel,98.0,2024-05-09,2024-05-12,5,0,Eurostars Gran Via,"US$1,853","8.6
Scored 8.6",Excellent,"2,185"
Hotel,98.0,2024-05-09,2024-05-12,5,0,NH Collection Victoria,"US$1,716","8.7
Scored 8.7",Excellent,"1,322"
Hotel,98.0,2024-05-09,2024-05-12,5,0,Alhambra Palace Hotel,"US$4,297","8.7
Scored 8.7",Excellent,"1,540"
Hotel,98.0,2024-05-09,2024-05-12,5,0,Hostal Viena Plaza Nueva,US$616,"7.3
Scored 7.3",Good,372
Hotel,98.0,2024-05-09,2024-05-12,5,0,Los Angeles Hotel & Spa,US$820,"7.5
Scored 7.5",Good,"2,229"
Hotel,98.0,2024-05-09,2024-05-12,5,0,Hotel Reina Mora,US$878,"8.1
Scored 8.1",Very Good,92
Hotel,98.0,2024-05-09,2024-05-12,5,0,Barceló Carmen Granada,"US$1,825","9.0
Scored 9.0",Wonderful,"1,523"
Hotel,98.0,2024-05-09,2024-05-12,5,0,Catalonia Granada,"US$1,193","8.9
Scored 8.9",Excellent,"4,162"
Hotel,98.0,2024-05-09,2024-05-12,5,0,Exe Triunfo Granada,"US$1,114","8.0
Scored 8.0",Very Good,"2,845"
Apartamentos,99.0,2024-05-09,2024-05-12,4,3,Zahira Suites,US$347,"6.9
Scored 6.9",Review score,256
Apartamentos,99.0,2024-05-09,2024-05-12,4,3,Carmen Vistas de la Alhambra,US$628,"7.7
Scored 7.7",Good,986
Apartamentos,99.0,2024-05-09,2024-05-12,4,3,GLORIA SUITES,US$692,"7.8
Scored 7.8",Good,480
Apartamentos,99.0,2024-05-09,2024-05-12,4,3,Apartamentos Correo Viejo de Granada,"US$1,146","8.5
Scored 8.5",Very Good,848
Apartamentos,99.0,2024-05-09,2024-05-12,4,3,Smart Suites Albaicin,US$735,"9.2
Scored 9.2",Wonderful,"6,296"
Apartamentos,99.0,2024-05-09,2024-05-12,4,3,Apartamentos de Isabella,"US$1,022","8.5
Scored 8.5",Very Good,910
Apartamentos,99.0,2024-05-09,2024-05-12,4,3,Be Free Granada,US$573,"8.2
Scored 8.2",Very Good,"3,560"
Apartamentos,99.0,2024-05-09,2024-05-12,4,3,El Ladrón De Agua Palacete,"US$3,018","10
Scored 10",Exceptional,1
Apartamentos,99.0,2024-05-09,2024-05-12,4,3,Apartamentos Luna Suites Granada,"US$11,295","9.3
Scored 9.3",Wonderful,202
Apartamentos,99.0,2024-05-09,2024-05-12,4,3,Ferola Homes,US$691,"9.5
Scored 9.5",Exceptional,4
Apartamentos,99.0,2024-05-09,2024-05-12,4,3,Apartamentos Turísticos Tronca Luxury,US$755,"8.7
Scored 8.7",Excellent,243
Apartamentos,99.0,2024-05-09,2024-05-12,4,3,Alojamientos Rurales Las Eras,US$361,"8.8
Scored 8.8",Excellent,56
Apartamentos,99.0,2024-05-09,2024-05-12,4,3,Bright & Elegant City Centre 3 bedroom Apartment,US$884,"9.4
Scored 9.4",Wonderful,40
Apartamentos,99.0,2024-05-09,2024-05-12,4,3,"Conjunto Altos de Vista Nevada,nº11,portal 7,1ºA.",US$779,"9.0
Scored 9.0",Wonderful,34
Apartamentos,99.0,2024-05-09,2024-05-12,4,3,Bubaqia House - Suites Boutique,"US$1,567","9.8
Scored 9.8",Exceptional,27
Apartamentos,99.0,2024-05-09,2024-05-12,4,3,Cortijo Pilongo,US$677,"9.5
Scored 9.5",Exceptional,112
Apartamentos,99.0,2024-05-09,2024-05-12,4,3,Apartamentos Turísticos Aguas de Viznar,US$656,"8.6
Scored 8.6",Excellent,61
Apartamentos,99.0,2024-05-09,2024-05-12,4,3,Ruralguejar,US$580,"9.0
Scored 9.0",Wonderful,55
Apartamentos,99.0,2024-05-09,2024-05-12,4,3,TODOSIERRANEVADA ZONA BAJA - MONTBLANC VISTAS A LA MONTANA - Junto a los Telecabinas,US$224,"8.4
Scored 8.4",Very Good,648
Apartamentos,99.0,2024-05-09,2024-05-12,4,3,Exclusivo DÚPLEX en la PLAZA,US$360,"7.7
Scored 7.7",Good,203
Apartamentos,99.0,2024-05-09,2024-05-12,4,3,TODOSIERRANEVADA ZONA BAJA - EDIFICIO ALHAMBRA - Piscina y Wifi - Junto a los Telecabinas,US$370,"9.1
Scored 9.1",Wonderful,39
Apartamentos,99.0,2024-05-09,2024-05-12,4,3,Inside Plaza Sierra Nevada,US$801,"8.8
Scored 8.8",Excellent,879
Apartamentos,99.0,2024-05-09,2024-05-12,4,3,APARTAMENTO IRIS,US$277,"8.1
Scored 8.1",Very Good,43
Apartamentos,99.0,2024-05-09,2024-05-12,4,3,Sierra Nevada Home,US$849,"9.7
Scored 9.7",Exceptional,27
Apartamentos,99.0,2024-05-09,2024-05-12,4,3,Miramar Ski a pie de pista,US$623,"7.5
Scored 7.5",Good,193
Hotel,98.0,2024-05-09,2024-05-12,4,3,Bubaqia House - Suites Boutique,"US$1,567","9.8
Scored 9.8",Exceptional,27
Hotel,98.0,2024-05-09,2024-05-12,4,3,Porcel Navas,"US$1,138","8.7
Scored 8.7",Excellent,"2,233"
Hotel,98.0,2024-05-09,2024-05-12,4,3,Gran Hotel Luna de Granada,"US$1,066","8.5
Scored 8.5",Very Good,"9,555"
Hotel,98.0,2024-05-09,2024-05-12,4,3,Hotel Macià Real De La Alhambra,"US$1,023","8.5
Scored 8.5",Very Good,"5,355"
Hotel,98.0,2024-05-09,2024-05-12,4,3,Áurea Catedral by Eurostars Hotel Company,"US$2,038","9.2
Scored 9.2",Wonderful,"5,775"
Hotel,98.0,2024-05-09,2024-05-12,4,3,Eurostars Puerta Real,"US$1,654","8.9
Scored 8.9",Excellent,"4,091"
Hotel,98.0,2024-05-09,2024-05-12,4,3,YIT Casablanca,"US$1,061","7.5
Scored 7.5",Good,"3,995"
Hotel,98.0,2024-05-09,2024-05-12,4,3,Áurea Washington Irving by Eurostars Hotel Company,"US$2,190","8.9
Scored 8.9",Excellent,"2,723"
Hotel,98.0,2024-05-09,2024-05-12,4,3,Room Mate Leo,"US$1,595","8.8
Scored 8.8",Excellent,"4,437"
Hotel,98.0,2024-05-09,2024-05-12,4,3,Hotel Granada Center,"US$1,730","9.1
Scored 9.1",Wonderful,"9,112"
Hotel,98.0,2024-05-09,2024-05-12,4,3,Vincci Albayzin,"US$1,396","8.5
Scored 8.5",Very Good,"5,652"
Hotel,98.0,2024-05-09,2024-05-12,4,3,Allegro Granada,"US$1,376","8.6
Scored 8.6",Excellent,"4,271"
Hotel,98.0,2024-05-09,2024-05-12,4,3,Catalonia Granada,"US$1,591","8.9
Scored 8.9",Excellent,"4,162"
Hotel,98.0,2024-05-09,2024-05-12,4,3,Eurostars Gran Via,"US$2,180","8.6
Scored 8.6",Excellent,"2,185"
Hotel,98.0,2024-05-09,2024-05-12,4,3,Las Nieves,"US$1,304","8.4
Scored 8.4",Very Good,"2,450"
Hotel,98.0,2024-05-09,2024-05-12,4,3,Occidental Granada,"US$2,279","8.7
Scored 8.7",Excellent,"3,236"
Hotel,98.0,2024-05-09,2024-05-12,4,3,Meliá Granada,"US$2,598","8.4
Scored 8.4",Very Good,46
Hotel,98.0,2024-05-09,2024-05-12,4,3,NH Collection Victoria,"US$2,362","8.7
Scored 8.7",Excellent,"1,322"
Hotel,98.0,2024-05-09,2024-05-12,4,3,Alhambra Palace Hotel,"US$5,642","8.7
Scored 8.7",Excellent,"1,540"
Hotel,98.0,2024-05-09,2024-05-12,4,3,Los Angeles Hotel & Spa,US$965,"7.5
Scored 7.5",Good,"2,229"
Hotel,98.0,2024-05-09,2024-05-12,4,3,Porcel Sabica,"US$1,114","8.3
Scored 8.3",Very Good,"4,505"
Hotel,98.0,2024-05-09,2024-05-12,4,3,Barceló Carmen Granada,"US$2,180","9.0
Scored 9.0",Wonderful,"1,523"
Hotel,98.0,2024-05-09,2024-05-12,4,3,Hotel Los Girasoles,"US$1,223","7.3
Scored 7.3",Good,212
Hotel,98.0,2024-05-09,2024-05-12,4,3,Apartamentos Turísticos Aguas de Viznar,US$656,"8.6
Scored 8.6",Excellent,61
Hotel,98.0,2024-05-09,2024-05-12,4,3,HOTEL LA FONDA DE DON GONZALO,US$633,"8.4
Scored 8.4",Very Good,463
Apartamentos,99.0,2024-05-09,2024-05-12,7,0,Carmen Vistas de la Alhambra,US$568,"7.7
Scored 7.7",Good,986
Apartamentos,99.0,2024-05-09,2024-05-12,7,0,Be Free Granada,US$573,"8.2
Scored 8.2",Very Good,"3,560"
Apartamentos,99.0,2024-05-09,2024-05-12,7,0,GLORIA SUITES,US$692,"7.8
Scored 7.8",Good,480
