type,capacity,check-in,check-out,num_adults,num_children,name,price,score,avg_review,reviews_count,Fecha
Hotel,98.0,2024-05-21,2024-05-24,4,3,Hotel Molinos,US$641,"8.0
Scored 8.0",Very Good,"2,854",
Hotel,98.0,2024-05-21,2024-05-24,4,3,Suites Gran Vía 44,US$665,"8.9
Scored 8.9",Excellent,"1,124",
Hotel,98.0,2024-05-21,2024-05-24,4,3,Hotel Dauro Premier,US$796,"8.6
Scored 8.6",Excellent,"1,565",
Hotel,98.0,2024-05-21,2024-05-24,4,3,SUITES CASA DE LAS COLUMNAS,US$739,"8.8
Scored 8.8",Excellent,619,
Hotel,98.0,2024-05-21,2024-05-24,4,3,Los Angeles Hotel & Spa,US$837,"7.5
Scored 7.5",Good,"2,258",
Hotel,98.0,2024-05-21,2024-05-24,4,3,Barceló Carmen Granada,"US$1,892","9.0
Scored 9.0",Wonderful,"1,618",
Hotel,98.0,2024-05-21,2024-05-24,4,3,Bubaqia House - Suites Boutique,"US$1,704","9.5
Scored 9.5",Exceptional,31,
Hotel,98.0,2024-05-21,2024-05-24,4,3,Hotel Casa Palacete Tablas,"US$1,141","9.2
Scored 9.2",Wonderful,186,
Hotel,98.0,2024-05-21,2024-05-24,4,3,YIT Casablanca,US$655,"7.5
Scored 7.5",Good,"4,028",
Hotel,98.0,2024-05-21,2024-05-24,4,3,Room Mate Leo,"US$1,155","8.8
Scored 8.8",Excellent,"4,431",
Hotel,98.0,2024-05-21,2024-05-24,4,3,Eurostars Puerta Real,"US$1,394","8.9
Scored 8.9",Excellent,"4,092",
Hotel,98.0,2024-05-21,2024-05-24,4,3,Barceló Granada Congress,"US$1,499","8.5
Scored 8.5",Very Good,"4,986",
Hotel,98.0,2024-05-21,2024-05-24,4,3,Hotel Los Girasoles,US$815,"7.4
Scored 7.4",Good,246,
Hotel,98.0,2024-05-21,2024-05-24,4,3,Áurea Washington Irving by Eurostars Hotel Company,"US$1,950","8.9
Scored 8.9",Excellent,"2,749",
Hotel,98.0,2024-05-21,2024-05-24,4,3,Áurea Catedral by Eurostars Hotel Company,"US$2,018","9.2
Scored 9.2",Wonderful,"5,752",
Hotel,98.0,2024-05-21,2024-05-24,4,3,Hotel Macià Monasterio de los Basilios,"US$1,042","8.1
Scored 8.1",Very Good,"3,002",
Hotel,98.0,2024-05-21,2024-05-24,4,3,Las Nieves,US$926,"8.4
Scored 8.4",Very Good,"2,472",
Hotel,98.0,2024-05-21,2024-05-24,4,3,Vincci Albayzin,"US$1,330","8.5
Scored 8.5",Very Good,"5,695",
