total_capacity,checkin_date,checkout_date,adults,children,hotel,price,score,avg review,reviews count
,2024-03-22,2024-03-26,2,2,Porcel Alixares,US$606,"8.4
Scored 8.4",Very Good,"9,277"
,2024-03-22,2024-03-26,2,2,Smart Suites Albaicin,US$627,"9.2
Scored 9.2",Wonderful,"5,977"
,2024-03-22,2024-03-26,2,2,Rosarioseis PATIO DE LOS LEONES,US$427,"8.4
Scored 8.4",Very Good,64
,2024-03-22,2024-03-26,2,2,Allegro Granada,US$547,"8.6
Scored 8.6",Excellent,"4,140"
,2024-03-22,2024-03-26,2,2,"Acera del Darro, céntrico",US$533,"9.2
Scored 9.2",Wonderful,96
,2024-03-22,2024-03-26,2,2,Apartamentos Boutique Granada 3000,US$583,"8.4
Scored 8.4",Very Good,"1,092"
,2024-03-22,2024-03-26,2,2,BiBo Suites Gran Vía,US$644,"9.0
Scored 9.0",Wonderful,"3,299"
,2024-03-22,2024-03-26,2,2,ISA Granada,US$781,"8.6
Scored 8.6",Excellent,"2,580"
,2024-03-22,2024-03-26,2,2,Chezmoihomes Plaza Nueva Luxury,US$711,"8.5
Scored 8.5",Very Good,76
,2024-03-22,2024-03-26,2,2,Luxury Alhambra Penthouse Collection,US$746,"8.6
Scored 8.6",Excellent,643
,2024-03-22,2024-03-26,2,2,BiBo Suites San Agustín,US$625,"9.4
Scored 9.4",Wonderful,943
,2024-03-22,2024-03-26,2,2,Elvira Suites,US$715,"8.9
Scored 8.9",Excellent,778
,2024-03-22,2024-03-26,2,2,Nest Flats Granada,US$541,"8.5
Scored 8.5",Very Good,"1,710"
,2024-03-22,2024-03-26,2,2,Porcel Sabica,US$637,"8.3
Scored 8.3",Very Good,"4,413"
,2024-03-22,2024-03-26,2,2,Verona,US$463,"8.9
Scored 8.9",Excellent,954
,2024-03-22,2024-03-26,2,2,Be Free Granada,US$487,"8.2
Scored 8.2",Very Good,"3,326"
,2024-03-22,2024-03-26,2,2,La Corrala del Realejo,"US$1,236","9.4
Scored 9.4",Wonderful,549
,2024-03-22,2024-03-26,2,2,Apartamentos Navas 16,US$520,"8.3
Scored 8.3",Very Good,299
,2024-03-22,2024-03-26,2,2,ADANAR-Apartamentos Muralla Zirí,US$830,"8.7
Scored 8.7",Excellent,265
,2024-03-22,2024-03-26,2,2,Apartamento Elvira Premium,US$379,"4.4
Scored 4.4",Review score,9
,2024-03-22,2024-03-26,2,2,DreamStay - Oficios Apartamento,US$754,-,-,-
,2024-03-22,2024-03-26,2,2,Central stylish and elegant 1 & 2 BR apartment II,US$618,"8.4
Scored 8.4",Very Good,16
83%,,,,,,,,,
,2024-03-22,2024-03-26,5,0,"House&Cave Parking and Terrace, in the city",US$886,"9.5
Scored 9.5",Exceptional,30
,2024-03-22,2024-03-26,5,0,Be Free Granada,US$554,"8.2
Scored 8.2",Very Good,"3,326"
,2024-03-22,2024-03-26,5,0,Chezmoihomes Plaza Nueva Luxury,US$891,"8.5
Scored 8.5",Very Good,76
,2024-03-22,2024-03-26,5,0,Bib Rambla Luxury Apartments by Apolo Homes,"US$1,446","9.4
Scored 9.4",Wonderful,250
,2024-03-22,2024-03-26,5,0,GLORIA SUITES,US$747,"7.9
Scored 7.9",Good,455
,2024-03-22,2024-03-26,5,0,Chezmoihomes Luxury Plaza Nueva Penthouse,US$943,"8.6
Scored 8.6",Excellent,35
,2024-03-22,2024-03-26,5,0,EnjoyGranada ELVIRA,US$691,"7.7
Scored 7.7",Good,231
,2024-03-22,2024-03-26,5,0,Be Suites Centro,US$675,"8.3
Scored 8.3",Very Good,940
,2024-03-22,2024-03-26,5,0,Apartamentos Correo Viejo de Granada,"US$1,194","8.5
Scored 8.5",Very Good,805
,2024-03-22,2024-03-26,5,0,VillaSanMiguelAlto,US$914,"9.8
Scored 9.8",Exceptional,17
,2024-03-22,2024-03-26,5,0,MOLINO CORTEZA DELUXE 6 pax,US$877,"8.7
Scored 8.7",Excellent,102
,2024-03-22,2024-03-26,5,0,Chezmoihomes Plaza Nueva Deluxe,"US$1,096","9.0
Scored 9.0",Wonderful,278
,2024-03-22,2024-03-26,5,0,BiBo Suites Oro del Darro,"US$1,013","9.3
Scored 9.3",Wonderful,"2,507"
,2024-03-22,2024-03-26,5,0,Luxury Alhambra Penthouse Collection,"US$1,102","8.6
Scored 8.6",Excellent,643
,2024-03-22,2024-03-26,5,0,BiBo Suites Real Chancilleria,"US$1,166","9.5
Scored 9.5",Exceptional,"2,018"
,2024-03-22,2024-03-26,5,0,Apartamento Caleta,US$544,"9.2
Scored 9.2",Wonderful,50
,2024-03-22,2024-03-26,5,0,Neptuno Deluxe,US$659,"9.5
Scored 9.5",Exceptional,54
,2024-03-22,2024-03-26,5,0,BiBo Suites Plaza Nueva,"US$1,046","9.2
Scored 9.2",Wonderful,"2,881"
,2024-03-22,2024-03-26,5,0,Magdalena Apartament,US$726,"10
Scored 10",Exceptional,2
,2024-03-22,2024-03-26,5,0,Apartamento patio de los leones,US$664,"8.9
Scored 8.9",Excellent,10
,2024-03-22,2024-03-26,5,0,Apartamentos Cruz Granada,US$740,"9.2
Scored 9.2",Wonderful,117
,2024-03-22,2024-03-26,5,0,"Granada centro, amplio, wifi y A/C",US$544,-,-,-
,2024-03-22,2024-03-26,5,0,BnS Dauro Suites,US$779,"9.1
Scored 9.1",Wonderful,229
,2024-03-22,2024-03-26,5,0,Pension Boutique Gomerez Gallegos,"US$1,382","9.3
Scored 9.3",Wonderful,510
,2024-03-22,2024-03-26,5,0,EnjoyGranada CARLOS CANO II,US$809,"8.1
Scored 8.1",Very Good,173
90%,,,,,,,,,
,2024-03-22,2024-03-26,4,3,"House&Cave Parking and Terrace, in the city","US$1,013","9.5
Scored 9.5",Exceptional,30
,2024-03-22,2024-03-26,4,3,VillaSanMiguelAlto,"US$1,001","9.8
Scored 9.8",Exceptional,17
,2024-03-22,2024-03-26,4,3,Neptuno Deluxe,US$724,"9.5
Scored 9.5",Exceptional,54
,2024-03-22,2024-03-26,4,3,H&H Suite Santa Paula,US$922,"7.7
Scored 7.7",Good,9
,2024-03-22,2024-03-26,4,3,Magdalena Apartament,US$807,"10
Scored 10",Exceptional,2
,2024-03-22,2024-03-26,4,3,La Fonda,"US$1,132","9.4
Scored 9.4",Wonderful,25
,2024-03-22,2024-03-26,4,3,tuGuest House Albaicín,US$858,-,-,-
,2024-03-22,2024-03-26,4,3,tuGuest Manuel de Falla Apartment,US$820,"9.0
Scored 9.0",Wonderful,24
,2024-03-22,2024-03-26,4,3,Casa Naranjos de San Matías,"US$1,388","8.8
Scored 8.8",Excellent,93
,2024-03-22,2024-03-26,4,3,Alhambra Luxury Albaicin,"US$1,127",-,-,-
,2024-03-22,2024-03-26,4,3,Vivienda turística Salazar,US$740,"9.2
Scored 9.2",Wonderful,55
,2024-03-22,2024-03-26,4,3,"Granada centro, amplio, wifi y A/C",US$806,-,-,-
,2024-03-22,2024-03-26,4,3,Apartamento Recogidas 39,US$925,"7.6
Scored 7.6",Good,54
,2024-03-22,2024-03-26,4,3,"Villa Mare, a los pies de Sierra Nevada","US$2,505","9.4
Scored 9.4",Wonderful,8
,2024-03-22,2024-03-26,4,3,Casa de la Ilusión,"US$1,306","9.8
Scored 9.8",Exceptional,28
,2024-03-22,2024-03-26,4,3,Casita de la Huerta,US$720,-,-,-
,2024-03-22,2024-03-26,4,3,Casa Grande con piscina para familias,"US$2,785",-,-,-
,2024-03-22,2024-03-26,4,3,Lightbooking Plaza de Toros Granada,US$985,"8.4
Scored 8.4",Very Good,39
,2024-03-22,2024-03-26,4,3,2 Apartamento en el Centro de Granada,US$958,"7.3
Scored 7.3",Good,35
,2024-03-22,2024-03-26,4,3,"2D Apartamento en Albaycín, en el centro de Granada",US$975,"8.3
Scored 8.3",Very Good,30
,2024-03-22,2024-03-26,4,3,"Conjunto Altos de Vista Nevada,nº11,portal 7,1ºA.","US$1,034","9.3
Scored 9.3",Wonderful,32
,2024-03-22,2024-03-26,4,3,Apartamento ideal para familias en Granada,"US$1,062","8.9
Scored 8.9",Excellent,20
,2024-03-22,2024-03-26,4,3,tuGuest Alhambra house,"US$1,630","8.5
Scored 8.5",Very Good,11
,2024-03-22,2024-03-26,4,3,Apartamento centro,"US$1,241","10
Scored 10",Exceptional,1
,2024-03-22,2024-03-26,4,3,tuGuest Gran Vía Deluxe,US$982,-,-,-
89%,,,,,,,,,
,2024-03-22,2024-03-26,7,0,"House&Cave Parking and Terrace, in the city","US$1,013","9.5
Scored 9.5",Exceptional,30
,2024-03-22,2024-03-26,7,0,VillaSanMiguelAlto,"US$1,001","9.8
Scored 9.8",Exceptional,17
,2024-03-22,2024-03-26,7,0,Neptuno Deluxe,US$724,"9.5
Scored 9.5",Exceptional,54
,2024-03-22,2024-03-26,7,0,Magdalena Apartament,US$807,"10
Scored 10",Exceptional,2
,2024-03-22,2024-03-26,7,0,La Fonda,"US$1,132","9.4
Scored 9.4",Wonderful,25
,2024-03-22,2024-03-26,7,0,tuGuest House Albaicín,US$858,-,-,-
,2024-03-22,2024-03-26,7,0,H&H Suite Santa Paula,"US$1,577","7.7
Scored 7.7",Good,9
,2024-03-22,2024-03-26,7,0,Casa Naranjos de San Matías,"US$1,448","8.8
Scored 8.8",Excellent,93
,2024-03-22,2024-03-26,7,0,Alhambra Luxury Albaicin,"US$1,127",-,-,-
,2024-03-22,2024-03-26,7,0,"Granada centro, amplio, wifi y A/C",US$806,-,-,-
,2024-03-22,2024-03-26,7,0,Casa de la Ilusión,"US$1,306","9.8
Scored 9.8",Exceptional,28
,2024-03-22,2024-03-26,7,0,Apartamento ideal para familias en Granada,"US$1,062","8.9
Scored 8.9",Excellent,20
,2024-03-22,2024-03-26,7,0,Vivienda turística Salazar,US$961,"9.2
Scored 9.2",Wonderful,55
,2024-03-22,2024-03-26,7,0,Lightbooking Plaza de Toros Granada,US$985,"8.4
Scored 8.4",Very Good,39
,2024-03-22,2024-03-26,7,0,2 Apartamento en el Centro de Granada,US$958,"7.3
Scored 7.3",Good,35
,2024-03-22,2024-03-26,7,0,"2D Apartamento en Albaycín, en el centro de Granada",US$975,"8.3
Scored 8.3",Very Good,30
,2024-03-22,2024-03-26,7,0,"Villa Mare, a los pies de Sierra Nevada","US$2,505","9.4
Scored 9.4",Wonderful,8
,2024-03-22,2024-03-26,7,0,tuGuest Gran Vía Deluxe,US$982,-,-,-
,2024-03-22,2024-03-26,7,0,tuGuest Alhambra house,"US$1,630","8.5
Scored 8.5",Very Good,11
,2024-03-22,2024-03-26,7,0,VILLA MERCEDES,"US$1,959","8.8
Scored 8.8",Excellent,5
,2024-03-22,2024-03-26,7,0,"Conjunto Altos de Vista Nevada,nº11,portal 7,1ºA.","US$1,034","9.3
Scored 9.3",Wonderful,32
,2024-03-22,2024-03-26,7,0,Villa Glorïa 10PAX Parking free,"US$1,323","10
Scored 10",Exceptional,3
,2024-03-22,2024-03-26,7,0,Casa Grande con piscina para familias,"US$2,785",-,-,-
,2024-03-22,2024-03-26,7,0,tuGuest Manuel de Falla Apartment,US$814,"9.0
Scored 9.0",Wonderful,24
,2024-03-22,2024-03-26,7,0,Apartamento con encanto en pleno centro Granada,US$872,-,-,-
83%,,,,,,,,,
,2024-03-28,2024-03-31,2,0,Porcel Navas,US$509,"8.7
Scored 8.7",Excellent,"2,144"
,2024-03-28,2024-03-31,2,0,Catalonia Granada,US$453,"8.9
Scored 8.9",Excellent,"4,051"
,2024-03-28,2024-03-31,2,0,Barceló Granada Congress,US$427,"8.5
Scored 8.5",Very Good,"4,974"
,2024-03-28,2024-03-31,2,0,Pepa Home,US$539,"8.9
Scored 8.9",Excellent,607
,2024-03-28,2024-03-31,2,0,Hotel Granada Center,US$495,"9.1
Scored 9.1",Wonderful,"8,498"
,2024-03-28,2024-03-31,2,0,Hotel Posada del Toro,US$461,"8.9
Scored 8.9",Excellent,"2,078"
,2024-03-28,2024-03-31,2,0,Áurea Catedral by Eurostars Hotel Company,US$737,"9.2
Scored 9.2",Wonderful,"5,614"
,2024-03-28,2024-03-31,2,0,Pension Boutique Gomerez Gallegos,US$582,"9.3
Scored 9.3",Wonderful,510
,2024-03-28,2024-03-31,2,0,Hotel Macià Monasterio de los Basilios,US$453,"8.1
Scored 8.1",Very Good,"2,707"
,2024-03-28,2024-03-31,2,0,"Palacete 1620, Premium Suites, Only adults",US$803,"9.3
Scored 9.3",Wonderful,784
,2024-03-28,2024-03-31,2,0,Hostal Sonia Granada,US$496,"8.0
Scored 8.0",Very Good,"2,411"
,2024-03-28,2024-03-31,2,0,Hotel Saray,US$472,"8.4
Scored 8.4",Very Good,"9,651"
,2024-03-28,2024-03-31,2,0,Casa Palacio López Daza,US$593,"9.0
Scored 9.0",Wonderful,382
,2024-03-28,2024-03-31,2,0,Porcel Alixares,US$456,"8.4
Scored 8.4",Very Good,"9,277"
,2024-03-28,2024-03-31,2,0,Room Mate Leo,US$639,"8.8
Scored 8.8",Excellent,"4,311"
,2024-03-28,2024-03-31,2,0,Hotel Casa Palacete Tablas,US$705,"9.0
Scored 9.0",Wonderful,60
,2024-03-28,2024-03-31,2,0,ADANAR-Apartamentos Muralla Zirí,US$705,"8.7
Scored 8.7",Excellent,265
,2024-03-28,2024-03-31,2,0,Vincci Albayzin,US$647,"8.5
Scored 8.5",Very Good,"5,353"
,2024-03-28,2024-03-31,2,0,Occidental Granada,US$470,"8.7
Scored 8.7",Excellent,"3,126"
,2024-03-28,2024-03-31,2,0,tuGuest San Gil Apartments,US$794,"8.9
Scored 8.9",Excellent,294
,2024-03-28,2024-03-31,2,0,Suites 18,US$851,"9.1
Scored 9.1",Wonderful,34
,2024-03-28,2024-03-31,2,0,Hotel Andalucía Center,US$447,"8.8
Scored 8.8",Excellent,"7,176"
,2024-03-28,2024-03-31,2,0,Apartamentos Boutique Granada 3000,US$951,"8.4
Scored 8.4",Very Good,"1,092"
,2024-03-28,2024-03-31,2,0,Gran Hotel Luna de Granada,US$505,"8.5
Scored 8.5",Very Good,"9,434"
,2024-03-28,2024-03-31,2,0,Hotel Macià Real De La Alhambra,US$417,"8.5
Scored 8.5",Very Good,"5,082"
87%,,,,,,,,,
,2024-03-28,2024-03-31,2,2,Casa Montalbán Apartamentos Turísticos,"US$1,143","8.3
Scored 8.3",Very Good,503
,2024-03-28,2024-03-31,2,2,My Granada Garden - Apartamento Orquídea,US$866,"9.5
Scored 9.5",Exceptional,82
,2024-03-28,2024-03-31,2,2,Gran Hotel Luna de Granada,US$850,"8.5
Scored 8.5",Very Good,"9,434"
,2024-03-28,2024-03-31,2,2,Central Deluxe Apartments by Apolo Homes,"US$1,187","9.0
Scored 9.0",Wonderful,119
,2024-03-28,2024-03-31,2,2,Verona,US$474,"8.9
Scored 8.9",Excellent,954
,2024-03-28,2024-03-31,2,2,Hotel Casa Palacete Tablas,"US$1,102","9.0
Scored 9.0",Wonderful,60
,2024-03-28,2024-03-31,2,2,ADANAR-Apartamentos Muralla Zirí,US$937,"8.7
Scored 8.7",Excellent,265
,2024-03-28,2024-03-31,2,2,Porcel Alixares,US$759,"8.4
Scored 8.4",Very Good,"9,277"
,2024-03-28,2024-03-31,2,2,Apartamentos Boutique Granada 3000,US$875,"8.4
Scored 8.4",Very Good,"1,092"
,2024-03-28,2024-03-31,2,2,ADANAR-Las Columnas,US$915,"8.6
Scored 8.6",Excellent,"1,374"
,2024-03-28,2024-03-31,2,2,Hostal Sonia Granada,US$816,"8.0
Scored 8.0",Very Good,"2,411"
,2024-03-28,2024-03-31,2,2,Pension Boutique Gomerez Gallegos,"US$1,236","9.3
Scored 9.3",Wonderful,510
,2024-03-28,2024-03-31,2,2,Apartamentos Correo Viejo de Granada,"US$1,314","8.5
Scored 8.5",Very Good,805
,2024-03-28,2024-03-31,2,2,Bib Rambla Luxury Apartments by Apolo Homes,"US$2,447","9.4
Scored 9.4",Wonderful,250
,2024-03-28,2024-03-31,2,2,Apartamentos Turísticos Centro,US$611,"8.7
Scored 8.7",Excellent,307
,2024-03-28,2024-03-31,2,2,BiBo Suites Gran Vía,US$725,"9.0
Scored 9.0",Wonderful,"3,299"
,2024-03-28,2024-03-31,2,2,Luxury Alhambra Penthouse Collection,US$806,"8.6
Scored 8.6",Excellent,643
,2024-03-28,2024-03-31,2,2,Sercotel Granada Suites,"US$1,106","9.2
Scored 9.2",Wonderful,"1,845"
,2024-03-28,2024-03-31,2,2,BiBo Suites Oro del Darro,US$878,"9.3
Scored 9.3",Wonderful,"2,507"
,2024-03-28,2024-03-31,2,2,Porcel Sabica,US$767,"8.3
Scored 8.3",Very Good,"4,413"
,2024-03-28,2024-03-31,2,2,Palacio Almagra,US$704,"8.8
Scored 8.8",Excellent,585
,2024-03-28,2024-03-31,2,2,Chezmoihomes Plaza Nueva Luxury,US$869,"8.5
Scored 8.5",Very Good,76
,2024-03-28,2024-03-31,2,2,HNN GRANADA,US$825,"9.7
Scored 9.7",Exceptional,473
,2024-03-28,2024-03-31,2,2,Suites Gran Vía 44,US$749,"9.0
Scored 9.0",Wonderful,"1,097"
,2024-03-28,2024-03-31,2,2,Be Free Granada,US$643,"8.2
Scored 8.2",Very Good,"3,326"
88%,,,,,,,,,
,2024-03-28,2024-03-31,5,0,Casa Montalbán Apartamentos Turísticos,"US$1,143","8.3
Scored 8.3",Very Good,503
,2024-03-28,2024-03-31,5,0,My Granada Garden - Apartamento Orquídea,US$899,"9.5
Scored 9.5",Exceptional,82
,2024-03-28,2024-03-31,5,0,Apartamentos Correo Viejo de Granada,"US$1,378","8.5
Scored 8.5",Very Good,805
,2024-03-28,2024-03-31,5,0,Pension Boutique Gomerez Gallegos,"US$1,301","9.3
Scored 9.3",Wonderful,510
,2024-03-28,2024-03-31,5,0,Bib Rambla Luxury Apartments by Apolo Homes,"US$2,681","9.4
Scored 9.4",Wonderful,250
,2024-03-28,2024-03-31,5,0,Luxury Alhambra Penthouse Collection,US$969,"8.6
Scored 8.6",Excellent,643
,2024-03-28,2024-03-31,5,0,IMEDA Apartamentos Piedra Santa,US$846,"8.9
Scored 8.9",Excellent,91
,2024-03-28,2024-03-31,5,0,Chezmoihomes Plaza Nueva Luxury,US$981,"8.5
Scored 8.5",Very Good,76
,2024-03-28,2024-03-31,5,0,BnS Dauro Suites,US$913,"9.1
Scored 9.1",Wonderful,229
,2024-03-28,2024-03-31,5,0,Casa Naranjos de San Matías,"US$1,210","8.8
Scored 8.8",Excellent,93
,2024-03-28,2024-03-31,5,0,Be Free Granada,US$696,"8.2
Scored 8.2",Very Good,"3,326"
,2024-03-28,2024-03-31,5,0,Pisito del gorrión,US$620,"9.5
Scored 9.5",Exceptional,54
,2024-03-28,2024-03-31,5,0,Precioso y Céntrico Apartamento Gran Capitán 5,US$918,"9.2
Scored 9.2",Wonderful,64
,2024-03-28,2024-03-31,5,0,Comfort and beauty for you in Granada - Beahost,US$715,-,-,-
,2024-03-28,2024-03-31,5,0,San Anton Boutique Terrace,US$924,"10
Scored 10",Exceptional,5
,2024-03-28,2024-03-31,5,0,Precioso Piso en pleno centro de Granada,US$803,"8.5
Scored 8.5",Very Good,54
,2024-03-28,2024-03-31,5,0,Chezmoihomes Plaza Nueva Premium,US$921,"8.9
Scored 8.9",Excellent,36
,2024-03-28,2024-03-31,5,0,BiBo Suites Palacio de Portago,US$772,"10
Scored 10",Exceptional,15
,2024-03-28,2024-03-31,5,0,BiBo Suites Oro del Darro,"US$1,083","9.3
Scored 9.3",Wonderful,"2,507"
,2024-03-28,2024-03-31,5,0,Apartamentos Turísticos Centro,US$888,"8.7
Scored 8.7",Excellent,307
,2024-03-28,2024-03-31,5,0,Chezmoihomes Duplex Cathedral,US$988,"8.4
Scored 8.4",Very Good,52
,2024-03-28,2024-03-31,5,0,Apartamento Recogidas 39,US$877,"7.6
Scored 7.6",Good,54
,2024-03-28,2024-03-31,5,0,Cuevas El Abanico,US$735,"9.2
Scored 9.2",Wonderful,97
,2024-03-28,2024-03-31,5,0,Apto de diseño centro parking calefacción aire wifi,"US$1,178","9.0
Scored 9.0",Wonderful,49
,2024-03-28,2024-03-31,5,0,Chezmoihomes Plaza Nueva Deluxe,"US$1,259","9.0
Scored 9.0",Wonderful,278
93%,,,,,,,,,
,2024-03-28,2024-03-31,4,3,My Granada Garden - Apartamento Orquídea,US$974,"9.5
Scored 9.5",Exceptional,82
,2024-03-28,2024-03-31,4,3,Apartamentos Inside Paseo de los Tristes,US$826,"8.5
Scored 8.5",Very Good,455
,2024-03-28,2024-03-31,4,3,Casa Naranjos de San Matías,"US$1,247","8.8
Scored 8.8",Excellent,93
,2024-03-28,2024-03-31,4,3,Villa a los pies de la Alhambra,"US$3,343","8.3
Scored 8.3",Very Good,21
,2024-03-28,2024-03-31,4,3,Apto de diseño centro parking calefacción aire wifi,"US$1,309","9.0
Scored 9.0",Wonderful,49
,2024-03-28,2024-03-31,4,3,Apartamento Recogidas 39,US$877,"7.6
Scored 7.6",Good,54
,2024-03-28,2024-03-31,4,3,Duplex Lux Escudo del Carmen,"US$1,178","8.5
Scored 8.5",Very Good,26
,2024-03-28,2024-03-31,4,3,Casa Grande con piscina para familias,"US$2,129",-,-,-
,2024-03-28,2024-03-31,4,3,Apart. en Puerta Real de Granada,"US$1,381","9.5
Scored 9.5",Exceptional,40
,2024-03-28,2024-03-31,4,3,N&V San Anton,"US$1,459","9.4
Scored 9.4",Wonderful,66
,2024-03-28,2024-03-31,4,3,tuGuest Alhambra house,"US$1,385","8.5
Scored 8.5",Very Good,11
,2024-03-28,2024-03-31,4,3,Ideal House to get to know Granada,"US$2,767",-,-,-
,2024-03-28,2024-03-31,4,3,Apartamento centro,US$931,"10
Scored 10",Exceptional,1
,2024-03-28,2024-03-31,4,3,Alojamientos Rurales Las Eras,US$441,"8.7
Scored 8.7",Excellent,55
,2024-03-28,2024-03-31,4,3,Vintage Granada,US$931,-,-,-
,2024-03-28,2024-03-31,4,3,Pensión Princesa,US$862,"6.5
Scored 6.5",Review score,246
,2024-03-28,2024-03-31,4,3,"Magnificent villa: 2 private pools, BBQ, garden & parking. 13 per. In Padul","US$1,613","10
Scored 10",Exceptional,4
,2024-03-28,2024-03-31,4,3,Casa Benzambra,US$920,-,-,-
,2024-03-28,2024-03-31,4,3,APARTAMENTOS LA MARIANA II,"US$1,551",-,-,-
,2024-03-28,2024-03-31,4,3,El Refugio De Noa,US$963,-,-,-
,2024-03-28,2024-03-31,4,3,Apartamentos Reina Isabel,"US$1,986","9.3
Scored 9.3",Wonderful,26
,2024-03-28,2024-03-31,4,3,Apartamento Palacio céntrico y silencioso 4-8 personas,"US$1,755",-,-,-
,2024-03-28,2024-03-31,4,3,9 bedrooms villa with private pool jacuzzi and enclosed garden at Granada,"US$2,385",-,-,-
,2024-03-28,2024-03-31,4,3,Apartamentos Boutique Granada 3000,"US$1,712","8.4
Scored 8.4",Very Good,"1,092"
,2024-03-28,2024-03-31,4,3,Pension Boutique Gomerez Gallegos,"US$1,818","9.3
Scored 9.3",Wonderful,510
92%,,,,,,,,,
,2024-03-28,2024-03-31,7,0,My Granada Garden - Apartamento Orquídea,US$974,"9.5
Scored 9.5",Exceptional,82
,2024-03-28,2024-03-31,7,0,Casa Naranjos de San Matías,"US$1,285","8.8
Scored 8.8",Excellent,93
,2024-03-28,2024-03-31,7,0,Apartamentos Inside Paseo de los Tristes,US$826,"8.5
Scored 8.5",Very Good,455
,2024-03-28,2024-03-31,7,0,Duplex Lux Escudo del Carmen,"US$1,178","8.5
Scored 8.5",Very Good,26
,2024-03-28,2024-03-31,7,0,Apto de diseño centro parking calefacción aire wifi,"US$1,309","9.0
Scored 9.0",Wonderful,49
,2024-03-28,2024-03-31,7,0,tuGuest Alhambra house,"US$1,385","8.5
Scored 8.5",Very Good,11
,2024-03-28,2024-03-31,7,0,Villa a los pies de la Alhambra,"US$3,343","8.3
Scored 8.3",Very Good,21
,2024-03-28,2024-03-31,7,0,N&V San Anton,"US$1,459","9.4
Scored 9.4",Wonderful,66
,2024-03-28,2024-03-31,7,0,Apart. en Puerta Real de Granada,"US$1,381","9.5
Scored 9.5",Exceptional,40
,2024-03-28,2024-03-31,7,0,Casa Grande con piscina para familias,"US$2,129",-,-,-
,2024-03-28,2024-03-31,7,0,Apartamento centro,US$931,"10
Scored 10",Exceptional,1
,2024-03-28,2024-03-31,7,0,Vintage Granada,US$931,-,-,-
